bin,CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM,WMO
10,170,380,72.47647584110868,-68.25127987592663,2022-11-09,42.599998474121094,0,6903127
10,173,380,72.50934247640635,-68.29600985485872,2022-11-15,56.20000076293945,0,6903127
8,175,300,72.53126502941052,-68.32584544116483,2022-11-19,50.79999923706055,0,6903127
9,178,340,72.58609222262383,-68.40046272933947,2022-11-29,69.5,0,6903127
7,181,260,72.65189680794504,-68.4900197432654,2022-12-11,51.70000076293945,0,6903127
7,182,260,72.67383623792158,-68.51987829835463,2022-12-15,45,0,6903127
8,182,300,72.67383623792158,-68.51987829835463,2022-12-15,45,0,6903127
8,183,300,72.6958664609354,-68.54986041859156,2022-12-19,43.79999923706055,0,6903127
9,183,340,72.6958664609354,-68.54986041859156,2022-12-19,43.79999923706055,0,6903127
9,184,340,72.7176657993499,-68.57952831550838,2022-12-23,48.60000228881836,0,6903127
9,185,340,72.73959076335049,-68.60936718306971,2022-12-27,54.099998474121094,0,6903127
10,188,380,72.80544007899384,-68.69898507290671,2023-01-08,41,0,6903127
10,189,380,72.82731415828708,-68.72875468872176,2023-01-12,45.29999923706055,0,6903127
9,192,340,72.89310516589305,-68.81829322400179,2023-01-24,45.89999771118164,0,6903127
9,193,340,72.91500069036253,-68.84809202571537,2023-01-28,62.29999923706055,0,6903127
8,202,300,73.11235252179443,-69.1166787910538,2023-03-05,67.80000305175781,0,6903127
8,236,300,73.6870265,-69.19064783333333,2023-07-19,0.20000000298023224,0,6903127
7,238,260,73.66146783333333,-68.702558,2023-07-27,15.5,0,6903127
9,239,300,73.580398,-68.51090066666667,2023-07-31,22.30000114440918,0,6903127
10,241,380,73.42115266666666,-68.48416983333333,2023-08-06,9,0,6903127
10,244,380,73.28779949999999,-68.07065583333333,2023-08-12,10.399999618530273,0,6903127
9,246,340,73.226337,-67.89021583333333,2023-08-16,8.399999618530273,0,6903127
10,247,380,73.17960016666666,-67.89462950000001,2023-08-18,5.599999904632568,0,6903127
12,248,420,73.12353066666667,-67.81768366666667,2023-08-20,14.199999809265137,0,6903127
11,251,420,72.9873475,-67.44854749999999,2023-08-25,13.5,0,6903127
11,252,420,72.96806416666666,-67.3699675,2023-08-26,13.199999809265137,0,6903127
13,257,460,72.64832,-66.72785633333334,2023-09-03,27.399999618530273,0,6903127
6,268,220,72.78964616666667,-66.22671683333333,2023-09-25,34.900001525878906,0,6903127
9,288,340,73.22096633333334,-65.988815,2023-11-04,35.599998474121094,0,6903127
7,293,260,73.26888104251523,-66.19739375851474,2023-12-08,50.70000076293945,0,6903127
7,294,260,73.25051599111495,-66.165482964886,2023-12-18,55.400001525878906,0,6903127
8,295,300,73.23215642344357,-66.1335816996891,2023-12-28,49.400001525878906,0,6903127
8,303,300,73.0852484250223,-65.87831691889126,2024-03-17,77.5,0,6903127
7,2,220,39.123605,18.224476666666668,2018-10-07,38.7400016784668,NA,6903249
7,2,220,39.14483166666667,18.23515666666667,2018-10-08,38.7400016784668,NA,6903249
14,19,500,39.27986666666666,18.43938,2018-10-24,35.540000915527344,NA,6903249
14,19,500,39.273395,18.456263333333332,2018-10-25,35.540000915527344,NA,6903249
17,35,620,39.85568,17.23702,2019-01-08,139.02000427246094,NA,6903249
17,35,620,39.74053,17.214425,2019-01-13,139.02000427246094,NA,6903249
7,42,220,37.80571333333333,16.159793333333333,2019-02-12,6.139999866485596,NA,6903249
7,42,220,37.66838666666666,15.642253333333333,2019-02-17,6.139999866485596,NA,6903249
7,43,220,37.661395,15.641266666666667,2019-02-17,1.8900001049041748,NA,6903249
7,43,220,37.535711666666664,15.447051666666667,2019-02-22,1.8900001049041748,NA,6903249
7,44,220,37.531978333333335,15.453756666666667,2019-02-22,5.139999866485596,NA,6903249
9,44,300,37.531978333333335,15.453756666666667,2019-02-22,5.139999866485596,NA,6903249
7,44,220,37.25470166666667,15.436478333333334,2019-02-27,5.139999866485596,NA,6903249
9,44,300,37.25470166666667,15.436478333333334,2019-02-27,5.139999866485596,NA,6903249
12,46,420,36.81398,15.536723333333333,2019-03-04,1.8200000524520874,NA,6903249
12,46,420,36.64874666666667,15.641536666666667,2019-03-09,1.8200000524520874,NA,6903249
10,54,340,36.142075,15.61484,2019-04-13,1.7400000095367432,NA,6903249
10,54,340,35.869278333333334,15.845125,2019-04-18,1.7400000095367432,NA,6903249
9,56,300,35.74941833333333,16.125331666666668,2019-04-23,1.840000033378601,NA,6903249
9,56,300,35.742958333333334,16.397603333333333,2019-04-28,1.840000033378601,NA,6903249
10,57,340,35.74083666666667,16.399348333333332,2019-04-28,1.71999990940094,NA,6903249
10,57,340,35.773853333333335,16.467966666666666,2019-05-03,1.71999990940094,NA,6903249
7,83,220,36.372841666666666,19.026513333333334,2019-09-05,27.84000015258789,NA,6903249
8,83,260,36.372841666666666,19.026513333333334,2019-09-05,27.84000015258789,NA,6903249
7,83,220,36.438995,18.985035,2019-09-10,27.84000015258789,NA,6903249
8,83,260,36.438995,18.985035,2019-09-10,27.84000015258789,NA,6903249
8,84,260,36.441833333333335,18.991848333333333,2019-09-10,29.540000915527344,NA,6903249
9,84,300,36.441833333333335,18.991848333333333,2019-09-10,29.540000915527344,NA,6903249
8,84,260,36.533078333333336,18.995761666666667,2019-09-15,29.540000915527344,NA,6903249
9,84,300,36.533078333333336,18.995761666666667,2019-09-15,29.540000915527344,NA,6903249
8,85,260,36.53068833333333,18.999418333333335,2019-09-15,30.799999237060547,NA,6903249
8,85,260,36.61179666666666,19.004261666666668,2019-09-20,30.799999237060547,NA,6903249
8,89,260,36.74838333333334,18.83618166666667,2019-10-05,32.92000198364258,NA,6903249
9,89,300,36.74838333333334,18.83618166666667,2019-10-05,32.92000198364258,NA,6903249
8,89,260,36.798748333333336,18.883353333333332,2019-10-10,32.92000198364258,NA,6903249
9,89,300,36.798748333333336,18.883353333333332,2019-10-10,32.92000198364258,NA,6903249
9,90,300,36.79848833333333,18.887003333333332,2019-10-10,33.220001220703125,NA,6903249
10,90,340,36.79848833333333,18.887003333333332,2019-10-10,33.220001220703125,NA,6903249
9,90,300,36.828068333333334,18.878536666666665,2019-10-15,33.220001220703125,NA,6903249
10,90,340,36.828068333333334,18.878536666666665,2019-10-15,33.220001220703125,NA,6903249
9,91,300,36.82409833333333,18.87801333333333,2019-10-15,38.81999969482422,NA,6903249
9,91,300,36.85100333333333,18.86011166666667,2019-10-20,38.81999969482422,NA,6903249
10,92,340,36.847535,18.860201666666665,2019-10-20,35.84000015258789,NA,6903249
10,92,340,36.85789833333333,18.85301,2019-10-25,35.84000015258789,NA,6903249
8,94,260,36.88746666666667,18.880123333333334,2019-10-30,43.02000045776367,NA,6903249
10,94,340,36.88746666666667,18.880123333333334,2019-10-30,43.02000045776367,NA,6903249
8,94,260,36.919668333333334,18.881315,2019-11-04,43.02000045776367,NA,6903249
10,94,340,36.919668333333334,18.881315,2019-11-04,43.02000045776367,NA,6903249
9,95,300,36.917878333333334,18.88905,2019-11-04,36.939998626708984,NA,6903249
10,95,340,36.917878333333334,18.88905,2019-11-04,36.939998626708984,NA,6903249
9,95,300,36.948915,18.881261666666667,2019-11-09,36.939998626708984,NA,6903249
10,95,340,36.948915,18.881261666666667,2019-11-09,36.939998626708984,NA,6903249
8,96,260,36.945525,18.888991666666666,2019-11-09,44.34000015258789,NA,6903249
9,96,300,36.945525,18.888991666666666,2019-11-09,44.34000015258789,NA,6903249
8,96,260,36.97806166666667,18.913891666666668,2019-11-14,44.34000015258789,NA,6903249
9,96,300,36.97806166666667,18.913891666666668,2019-11-14,44.34000015258789,NA,6903249
9,97,300,36.98007833333333,18.910246666666666,2019-11-14,56.099998474121094,NA,6903249
9,97,300,36.955345,18.939931666666666,2019-11-19,56.099998474121094,NA,6903249
9,98,300,36.957791666666665,18.940543333333334,2019-11-19,55.900001525878906,NA,6903249
9,98,300,36.905575,18.968948333333334,2019-11-24,55.900001525878906,NA,6903249
9,99,300,36.91278666666667,18.971211666666665,2019-11-24,54.720001220703125,NA,6903249
9,99,300,36.927436666666665,19.028591666666667,2019-11-29,54.720001220703125,NA,6903249
9,100,300,36.93044166666667,19.034303333333334,2019-11-29,53.81999969482422,NA,6903249
9,100,300,36.956145,19.069733333333332,2019-12-04,53.81999969482422,NA,6903249
9,102,300,36.91683,19.087023333333335,2019-12-09,59.29999923706055,NA,6903249
9,102,300,36.87487333333333,18.997566666666668,2019-12-14,59.29999923706055,NA,6903249
9,106,300,36.9225,19.064405,2019-12-29,105,NA,6903249
9,106,300,36.93743666666667,19.036391666666667,2020-01-03,105,NA,6903249
8,107,260,36.932948333333336,19.03886333333333,2020-01-03,91.839996337890625,NA,6903249
9,107,300,36.932948333333336,19.03886333333333,2020-01-03,91.839996337890625,NA,6903249
8,107,260,36.93254666666667,19.0743,2020-01-08,91.839996337890625,NA,6903249
9,107,300,36.93254666666667,19.0743,2020-01-08,91.839996337890625,NA,6903249
9,109,300,36.833725,19.108973333333335,2020-01-13,125.44000244140625,NA,6903249
9,109,300,36.73569,19.052421666666667,2020-01-18,125.44000244140625,NA,6903249
9,110,300,36.73505333333333,19.048911666666665,2020-01-18,113.9000015258789,NA,6903249
10,110,340,36.73505333333333,19.048911666666665,2020-01-18,113.9000015258789,NA,6903249
9,110,300,36.709485,19.008226666666665,2020-01-23,113.9000015258789,NA,6903249
10,110,340,36.709485,19.008226666666665,2020-01-23,113.9000015258789,NA,6903249
10,111,340,36.708441666666666,19.007438333333333,2020-01-23,1.9199999570846558,NA,6903249
10,111,340,36.669555,19.098558333333333,2020-01-28,1.9199999570846558,NA,6903249
7,115,220,36.681605,19.049763333333335,2020-02-12,2.2200000286102295,NA,6903249
7,115,220,36.61168166666667,19.087821666666667,2020-02-17,2.2200000286102295,NA,6903249
12,119,420,36.57687833333333,19.05144,2020-03-03,2.119999885559082,NA,6903249
12,119,420,36.57316,19.029623333333333,2020-03-08,2.119999885559082,NA,6903249
10,121,340,36.572755,19.04861,2020-03-13,7.139999866485596,NA,6903249
10,121,340,36.53635166666667,19.044435,2020-03-18,7.139999866485596,NA,6903249
10,122,340,36.536561666666664,19.044045,2020-03-18,29.84000015258789,NA,6903249
10,122,340,36.51135333333333,18.984031666666667,2020-03-23,29.84000015258789,NA,6903249
8,126,260,36.55996833333333,18.805513333333334,2020-04-07,1.9199998378753662,NA,6903249
8,126,260,36.54658,18.848366666666667,2020-04-12,1.9199998378753662,NA,6903249
9,128,300,36.53996166666667,18.900883333333333,2020-04-17,1.840000033378601,NA,6903249
9,128,300,36.47976166666667,18.81633666666667,2020-04-22,1.840000033378601,NA,6903249
7,130,220,36.473011666666665,18.826036666666667,2020-04-27,2.3399999141693115,NA,6903249
7,130,220,36.565146666666664,18.73795,2020-05-02,2.3399999141693115,NA,6903249
9,141,300,36.657845,18.430625,2020-06-21,26.34000015258789,NA,6903249
10,141,340,36.657845,18.430625,2020-06-21,26.34000015258789,NA,6903249
9,141,300,36.69988333333333,18.387383333333332,2020-06-26,26.34000015258789,NA,6903249
10,141,340,36.69988333333333,18.387383333333332,2020-06-26,26.34000015258789,NA,6903249
9,142,300,36.70383666666667,18.3877,2020-06-26,1.9199999570846558,NA,6903249
9,142,300,36.738798333333335,18.430381666666666,2020-07-01,1.9199999570846558,NA,6903249
8,143,260,36.73751,18.436235,2020-07-01,26.100000381469727,NA,6903249
9,143,300,36.73751,18.436235,2020-07-01,26.100000381469727,NA,6903249
8,143,260,36.76842,18.460828333333332,2020-07-06,26.100000381469727,NA,6903249
9,143,300,36.76842,18.460828333333332,2020-07-06,26.100000381469727,NA,6903249
8,146,260,36.79441,18.48381,2020-07-16,1.6200000047683716,NA,6903249
8,146,260,36.77371333333333,18.48612333333333,2020-07-21,1.6200000047683716,NA,6903249
8,147,260,36.76850833333334,18.487086666666666,2020-07-21,21.219999313354492,NA,6903249
8,147,260,36.7439,18.471731666666667,2020-07-26,21.219999313354492,NA,6903249
8,150,260,36.53875333333333,18.335288333333335,2020-08-05,22.719999313354492,NA,6903249
8,150,260,36.400443333333335,18.252858333333332,2020-08-10,22.719999313354492,NA,6903249
8,153,260,35.91675,18.047048333333333,2020-08-20,19.81999969482422,NA,6903249
8,153,260,35.75232666666667,17.848331666666667,2020-08-25,19.81999969482422,NA,6903249
9,161,300,36.16896333333333,18.63894,2020-09-29,40.13999938964844,NA,6903249
9,161,300,36.30331666666667,18.5425,2020-10-04,40.13999938964844,NA,6903249
9,162,300,36.30188,18.540668333333333,2020-10-04,30.040000915527344,NA,6903249
9,162,300,36.336711666666666,18.449403333333333,2020-10-09,30.040000915527344,NA,6903249
7,168,220,36.24598833333334,18.158058333333333,2020-11-03,46.31999969482422,NA,6903249
7,168,220,36.193035,18.14014,2020-11-08,46.31999969482422,NA,6903249
10,172,340,36.13715,18.609793333333332,2020-11-23,64.23999786376953,NA,6903249
10,172,340,36.197725,18.784975,2020-11-28,64.23999786376953,NA,6903249
8,179,260,35.9551,19.111541666666668,2020-12-28,72.54000091552734,NA,6903249
8,179,260,35.94500166666667,19.095128333333335,2021-01-02,72.54000091552734,NA,6903249
10,36,340,42.02130833333333,17.656813333333332,2019-01-27,2.119999885559082,NA,6903250
10,36,340,41.70941,17.650075,2019-02-01,2.119999885559082,NA,6903250
7,56,220,41.91614166666667,17.860813333333333,2019-05-07,1.8199999332427979,NA,6903250
7,56,220,41.891571666666664,17.643796666666667,2019-05-12,1.8199999332427979,NA,6903250
7,60,220,41.648981666666664,17.733716666666666,2019-05-27,1.7400000095367432,NA,6903250
7,60,220,41.719355,17.720816666666668,2019-06-01,1.7400000095367432,NA,6903250
7,61,220,41.716768333333334,17.720533333333332,2019-06-01,3.5399999618530273,NA,6903250
7,61,220,41.71206166666666,17.717741666666665,2019-06-06,3.5399999618530273,NA,6903250
8,62,260,41.714365,17.718918333333335,2019-06-06,1.8199999332427979,NA,6903250
8,62,260,41.65322,17.798246666666667,2019-06-11,1.8199999332427979,NA,6903250
8,63,260,41.65571333333333,17.804613333333332,2019-06-11,3.440000057220459,NA,6903250
9,63,300,41.65571333333333,17.804613333333332,2019-06-11,3.440000057220459,NA,6903250
8,63,260,41.64176833333333,18.030858333333335,2019-06-16,3.440000057220459,NA,6903250
9,63,300,41.64176833333333,18.030858333333335,2019-06-16,3.440000057220459,NA,6903250
9,64,300,41.639925,18.026175,2019-06-16,3.5,NA,6903250
9,64,300,41.80771333333333,18.237725,2019-06-21,3.5,NA,6903250
8,66,260,41.77353,18.199313333333333,2019-06-26,8.140000343322754,NA,6903250
8,66,260,41.836146666666664,18.062248333333333,2019-07-01,8.140000343322754,NA,6903250
8,67,260,41.837923333333336,18.05182,2019-07-01,14.5,NA,6903250
8,67,260,41.777141666666665,18.048341666666666,2019-07-06,14.5,NA,6903250
7,71,220,41.559448333333336,17.865521666666666,2019-07-21,14.020000457763672,NA,6903250
7,71,220,41.425615,17.852838333333334,2019-07-26,14.020000457763672,NA,6903250
7,72,220,41.426111666666664,17.858865,2019-07-26,15.9399995803833,NA,6903250
7,72,220,41.425313333333335,18.000046666666666,2019-07-31,15.9399995803833,NA,6903250
7,73,220,41.423845,18.00823,2019-07-31,16.020000457763672,NA,6903250
7,73,220,41.49645833333334,18.218728333333335,2019-08-05,16.020000457763672,NA,6903250
7,74,220,41.495531666666665,18.227781666666665,2019-08-05,18.1200008392334,NA,6903250
7,74,220,41.53386666666667,18.323296666666668,2019-08-10,18.1200008392334,NA,6903250
7,76,220,41.682635,18.28864,2019-08-15,16.34000015258789,NA,6903250
7,76,220,41.981095,18.150111666666668,2019-08-20,16.34000015258789,NA,6903250
7,80,220,42.205981666666666,17.85033333333333,2019-09-04,13.920000076293945,NA,6903250
7,80,220,42.17805333333333,17.606366666666666,2019-09-09,13.920000076293945,NA,6903250
7,83,220,42.002715,17.608756666666668,2019-09-19,18.639999389648438,NA,6903250
7,83,220,42.05354166666667,17.778853333333334,2019-09-24,18.639999389648438,NA,6903250
7,86,220,42.09141666666667,17.770183333333332,2019-10-04,16.219999313354492,NA,6903250
8,86,260,42.09141666666667,17.770183333333332,2019-10-04,16.219999313354492,NA,6903250
7,86,220,41.89895666666666,17.717723333333332,2019-10-09,16.219999313354492,NA,6903250
8,86,260,41.89895666666666,17.717723333333332,2019-10-09,16.219999313354492,NA,6903250
7,88,220,41.80027833333333,17.817996666666666,2019-10-14,22.299999237060547,NA,6903250
8,88,260,41.80027833333333,17.817996666666666,2019-10-14,22.299999237060547,NA,6903250
7,88,220,41.860335,17.931861666666666,2019-10-19,22.299999237060547,NA,6903250
8,88,260,41.860335,17.931861666666666,2019-10-19,22.299999237060547,NA,6903250
7,89,220,41.86598166666667,17.93103,2019-10-19,22.219999313354492,NA,6903250
7,89,220,41.964415,17.976091666666665,2019-10-24,22.219999313354492,NA,6903250
7,91,220,42.07405166666667,17.93414,2019-10-29,24.14000129699707,NA,6903250
8,91,260,42.07405166666667,17.93414,2019-10-29,24.14000129699707,NA,6903250
7,91,220,42.105981666666665,17.82755166666667,2019-11-03,24.14000129699707,NA,6903250
8,91,260,42.105981666666665,17.82755166666667,2019-11-03,24.14000129699707,NA,6903250
7,92,220,42.1116,17.828243333333333,2019-11-03,24.5,NA,6903250
8,92,260,42.1116,17.828243333333333,2019-11-03,24.5,NA,6903250
7,92,220,42.110236666666665,17.728923333333334,2019-11-08,24.5,NA,6903250
8,92,260,42.110236666666665,17.728923333333334,2019-11-08,24.5,NA,6903250
7,93,220,42.11194666666667,17.7318,2019-11-08,28.020000457763672,NA,6903250
7,93,220,42.03341666666667,17.677913333333333,2019-11-13,28.020000457763672,NA,6903250
7,107,220,41.62656833333333,18.114448333333332,2020-01-17,2.0400002002716064,NA,6903250
7,107,220,41.73851833333333,18.151641666666666,2020-01-22,2.0400002002716064,NA,6903250
9,114,300,41.620288333333335,17.58364,2020-02-21,6.440000057220459,NA,6903250
9,114,300,41.45919333333333,17.569883333333333,2020-02-26,6.440000057220459,NA,6903250
10,124,340,42.21304833333333,17.471951666666666,2020-04-11,5.5,NA,6903250
10,124,340,42.15113,17.554558333333333,2020-04-16,5.5,NA,6903250
8,155,260,42.11503666666667,17.983508333333333,2020-09-13,18.299999237060547,NA,6903250
8,155,260,42.02274333333333,17.965438333333335,2020-09-18,18.299999237060547,NA,6903250
7,156,220,42.02197833333334,17.963313333333332,2020-09-18,21.739999771118164,NA,6903250
7,156,220,42.244126666666666,17.85208,2020-09-23,21.739999771118164,NA,6903250
7,157,220,42.24939833333333,17.849165,2020-09-23,25.020000457763672,NA,6903250
7,157,220,42.25818833333334,17.742978333333333,2020-09-28,25.020000457763672,NA,6903250
7,158,220,42.267745,17.730771666666666,2020-09-28,24.920000076293945,NA,6903250
7,158,220,42.27656666666667,17.567961666666665,2020-10-03,24.920000076293945,NA,6903250
7,161,220,42.188381666666665,17.433996666666665,2020-10-13,33.5,NA,6903250
7,161,220,42.180006666666664,17.39494,2020-10-18,33.5,NA,6903250
7,162,220,42.17872666666667,17.400045,2020-10-18,1.5199999809265137,NA,6903250
7,162,220,42.04022333333333,17.514793333333333,2020-10-23,1.5199999809265137,NA,6903250
7,163,220,42.036411666666666,17.52222,2020-10-23,29.399999618530273,NA,6903250
7,163,220,41.88608333333333,17.643398333333334,2020-10-28,29.399999618530273,NA,6903250
7,164,220,41.88317166666667,17.641928333333333,2020-10-28,31.440000534057617,NA,6903250
7,164,220,41.76007166666667,17.57128833333333,2020-11-02,31.440000534057617,NA,6903250
7,165,220,41.758575,17.573118333333333,2020-11-02,36.119998931884766,NA,6903250
7,165,220,41.643855,17.576886666666667,2020-11-07,36.119998931884766,NA,6903250
7,166,220,41.64337166666667,17.576455,2020-11-07,40.040000915527344,NA,6903250
7,166,220,41.45540833333333,17.735143333333333,2020-11-12,40.040000915527344,NA,6903250
7,171,220,41.57069,18.029965,2020-12-02,56.23999786376953,NA,6903250
7,171,220,41.65667166666667,18.18164,2020-12-07,56.23999786376953,NA,6903250
7,174,220,41.914165,18.178593333333332,2020-12-17,2.5199999809265137,NA,6903250
7,174,220,42.054315,18.174665,2020-12-22,2.5199999809265137,NA,6903250
7,175,220,42.05542666666667,18.172131666666665,2020-12-22,10.9399995803833,NA,6903250
7,175,220,42.08199333333334,18.194798333333335,2020-12-27,10.9399995803833,NA,6903250
8,177,260,42.132533333333335,18.097813333333335,2021-01-01,5.940000057220459,NA,6903250
8,177,260,42.152233333333335,17.985548333333334,2021-01-06,5.940000057220459,NA,6903250
6,25,220,68.721,-1.334,2016-06-11,5.37000036239624,1,6903273
8,25,300,68.721,-1.334,2016-06-11,5.37000036239624,1,6903273
9,25,340,68.721,-1.334,2016-06-11,5.37000036239624,1,6903273
9,26,340,69.097,-2.005,2016-06-16,5.670000076293945,1,6903273
10,26,380,69.097,-2.005,2016-06-16,5.670000076293945,1,6903273
7,27,260,69.423,-2.413,2016-06-21,5.829999923706055,1,6903273
8,27,300,69.423,-2.413,2016-06-21,5.829999923706055,1,6903273
6,28,220,69.696,-2.013,2016-06-26,5.650000095367432,1,6903273
8,28,300,69.696,-2.013,2016-06-26,5.650000095367432,1,6903273
9,29,340,69.585,-1.42,2016-07-01,5.509999752044678,1,6903273
11,29,420,69.585,-1.42,2016-07-01,5.509999752044678,1,6903273
8,30,300,69.313,-1.18,2016-07-06,5.759999752044678,1,6903273
9,30,340,69.313,-1.18,2016-07-06,5.759999752044678,1,6903273
16,31,620,69.264,-1.293,2016-07-11,5.480000019073486,0,6903273
7,33,260,69.342,-2.132,2016-07-21,5.800000190734863,1,6903273
10,34,380,69.5,-2.533,2016-07-26,5.570000171661377,1,6903273
11,34,420,69.5,-2.533,2016-07-26,5.570000171661377,0,6903273
12,35,460,69.622,-3.075,2016-07-31,5.269999980926514,1,6903273
13,35,500,69.622,-3.075,2016-07-31,5.269999980926514,1,6903273
12,36,460,69.682,-3.422,2016-08-05,5.420000076293945,1,6903273
17,37,660,69.734,-3.82,2016-08-10,5.450000286102295,0,6903273
18,37,700,69.734,-3.82,2016-08-10,5.450000286102295,0,6903273
11,38,420,69.719,-4.58,2016-08-15,5.820000171661377,1,6903273
16,38,620,69.719,-4.58,2016-08-15,5.820000171661377,0,6903273
8,39,300,69.629,-5.133,2016-08-20,5.779999732971191,1,6903273
6,41,220,69.797,-6.421,2016-08-30,5.820000171661377,1,6903273
12,41,460,69.797,-6.421,2016-08-30,5.820000171661377,0,6903273
11,42,420,69.935,-5.868,2016-09-04,5.650000095367432,1,6903273
11,43,420,69.995,-5.818,2016-09-09,5.559999942779541,1,6903273
13,44,500,69.984,-5.575,2016-09-14,46.64999771118164,0,6903273
9,48,340,70,-4.927,2016-10-04,51.380001068115234,0,6903273
6,49,220,70.058,-5.095,2016-10-09,5.650000095367432,1,6903273
9,49,340,70.058,-5.095,2016-10-09,5.650000095367432,0,6903273
12,55,460,70.044,-4.775,2016-11-14,81.50999450683594,0,6903273
6,71,220,65.428,-4.402,2017-04-30,121.33000183105469,1,6903273
13,76,500,64.541,-6.333,2017-06-20,5.570000171661377,0,6903273
6,79,220,63.841,-4.303,2017-07-21,5.880000114440918,1,6903273
6,82,220,64.095,-3.88,2017-08-22,5.670000076293945,1,6903273
6,83,220,64.391,-3.446,2017-09-02,5.659999847412109,0,6903273
7,83,260,64.391,-3.446,2017-09-02,5.659999847412109,1,6903273
8,84,300,64.711,-3.021,2017-09-13,5.920000076293945,0,6903273
9,84,340,64.711,-3.021,2017-09-13,5.920000076293945,0,6903273
6,85,220,64.602,-2.927,2017-09-23,5.730000019073486,1,6903273
7,85,260,64.602,-2.927,2017-09-23,5.730000019073486,0,6903273
8,85,300,64.602,-2.927,2017-09-23,5.730000019073486,0,6903273
10,86,380,64.475,-2.192,2017-10-03,11.890000343322754,NA,6903273
7,87,260,64.409,-2.202,2017-10-14,46.939998626708984,0,6903273
7,88,260,64.371,-2.503,2017-10-24,76.6199951171875,0,6903273
6,89,220,64.1,-2.659,2017-11-04,106.34000396728516,1,6903273
7,89,260,64.1,-2.659,2017-11-04,106.34000396728516,0,6903273
8,89,300,64.1,-2.659,2017-11-04,106.34000396728516,0,6903273
6,90,220,63.98,-3.124,2017-11-15,136.38999938964844,1,6903273
7,90,260,63.98,-3.124,2017-11-15,136.38999938964844,0,6903273
7,92,260,64.169,-2.45,2017-12-06,211.5,0,6903273
8,92,300,64.169,-2.45,2017-12-06,211.5,0,6903273
9,92,340,64.169,-2.45,2017-12-06,211.5,0,6903273
7,93,260,64.207,-2.331,2017-12-16,221.44000244140625,0,6903273
9,93,340,64.207,-2.331,2017-12-16,221.44000244140625,0,6903273
7,94,260,64.553,-2.423,2017-12-26,231.62998962402344,1,6903273
8,94,300,64.553,-2.423,2017-12-26,231.62998962402344,1,6903273
6,96,220,65.017,-1.882,2018-01-17,201.33999633789062,1,6903273
7,97,260,65.234,-0.891,2018-01-27,221.35000610351562,1,6903273
6,107,220,65.448,1.953,2018-05-12,5.650000095367432,1,6903273
6,111,220,65.69,0.932,2018-06-21,5.509999752044678,1,6903273
6,112,220,65.833,0.981,2018-07-02,5.690000057220459,1,6903273
6,114,220,65.441,0.818,2018-07-22,5.840000152587891,0,6903273
6,115,220,65.177,1.134,2018-08-01,5.449999809265137,0,6903273
6,117,220,65.07,1.867,2018-08-22,4.639999866485596,0,6903273
6,118,220,65.155,2.006,2018-09-01,5.319999694824219,0,6903273
6,119,220,65.21,2.414,2018-09-11,5.940000057220459,0,6903273
6,120,220,65.381,2.534,2018-09-22,5.679999828338623,1,6903273
7,120,260,65.381,2.534,2018-09-22,5.679999828338623,0,6903273
8,120,300,65.381,2.534,2018-09-22,5.679999828338623,0,6903273
7,121,260,65.852,1.91,2018-10-02,46.79999923706055,0,6903273
6,122,220,66.582,1.49,2018-10-13,5.559999942779541,1,6903273
8,122,300,66.582,1.49,2018-10-13,5.559999942779541,0,6903273
9,122,340,66.582,1.49,2018-10-13,5.559999942779541,0,6903273
10,122,380,66.582,1.49,2018-10-13,5.559999942779541,0,6903273
6,123,220,67.188,1.19,2018-10-23,56.900001525878906,1,6903273
9,123,340,67.188,1.19,2018-10-23,56.900001525878906,0,6903273
7,124,260,68.042,0.781,2018-11-03,86.18000793457031,1,6903273
8,124,300,68.042,0.781,2018-11-03,86.18000793457031,1,6903273
9,124,340,68.042,0.781,2018-11-03,86.18000793457031,0,6903273
6,125,220,68.283,-0.142,2018-11-14,116.29000091552734,1,6903273
7,125,260,68.283,-0.142,2018-11-14,116.29000091552734,0,6903273
8,125,300,68.283,-0.142,2018-11-14,116.29000091552734,0,6903273
6,126,220,68.488,-0.656,2018-11-25,110.91999816894531,1,6903273
7,126,260,68.488,-0.656,2018-11-25,110.91999816894531,1,6903273
8,127,300,69.028,-1.788,2018-12-05,161.35000610351562,1,6903273
7,128,260,69.071,-2.523,2018-12-16,241.62998962402344,1,6903273
8,128,300,69.071,-2.523,2018-12-16,241.62998962402344,0,6903273
11,128,420,69.071,-2.523,2018-12-16,241.62998962402344,0,6903273
6,129,220,69.18,-3.172,2018-12-26,211.27000427246094,1,6903273
7,129,260,69.18,-3.172,2018-12-26,211.27000427246094,1,6903273
7,130,260,69.436,-3.95,2019-01-06,201.45999145507812,1,6903273
12,134,460,69.454,-4.367,2019-02-17,420.9599914550781,0,6903273
13,135,500,69.403,-4.873,2019-02-27,491.19000244140625,0,6903273
13,136,500,69.293,-6.037,2019-03-10,351.32000732421875,0,6903273
8,150,300,65.964,-7.387,2019-07-29,4.650000095367432,0,6903273
6,152,220,65.982,-7.268,2019-08-18,5.599999904632568,1,6903273
6,153,220,66.05,-7.178,2019-08-28,5.989999771118164,0,6903273
6,154,220,65.91,-6.769,2019-09-07,5.25,1,6903273
7,156,260,65.485,-6.671,2019-09-28,16.599998474121094,0,6903273
