WMO,Cycle,Category,CYCLE_NUMBER
6901496,108,1,108
6901496,83,1,83
6901496,88,1,88
6901512,100,1,100
6901512,104,1,104
6901512,108,1,108
6901512,124,1,124
6901512,125,1,125
6901512,127,1,127
6901512,128,1,128
6901512,129,1,129
6901512,134,1,134
6901512,137,1,137
6901512,143,4,143
6901512,144,1,144
6901512,145,1,145
6901512,93,0,93
6901514,18,1,18
6901521,44,1,44
6901521,51,2,51
6901521,54,0,54
6901521,56,2,56
6901521,66,0,66
6901523,124,0,124
6901523,32,1,32
6901528,107,0,107
6901528,108,0,108
6901528,109,0,109
6901528,16,0,16
6901528,23,0,23
6901528,28,2,28
6901528,31,0,31
6901528,36,0,36
6901528,43,0,43
6901528,44,0,44
6901528,45,0,45
6901528,46,2,46
6901528,47,2,47
6901528,48,2,48
6901528,50,3,50
6901528,67,3,67
6901528,68,1,68
6901528,69,2,69
6901528,83,0,83
6901528,88,0,88
6901528,90,2,90
6901528,91,0,91
6901528,97,0,97
6901578,109,3,109
6901578,13,1,13
6901578,14,1,14
6901578,15,1,15
6901578,163,1,163
6901578,182,2,182
6901578,200,1,200
6901578,207,1,207
6901578,246,1,246
6901578,248,1,248
6901578,254,1,254
6901578,256,1,256
6901578,266,1,266
6901578,271,1,271
6901578,276,1,276
6901578,295,1,295
6901578,329,1,329
6901578,336,1,336
6901578,339,1,339
6901578,357,1,357
6901578,66,1,66
6901578,96,1,96
6901583,100,1,100
6901583,123,1,123
6901583,157,1,157
6901583,180,1,180
6901583,198,1,198
6901583,201,0,201
6901583,207,3,207
6901583,21,1,21
6901583,211,2,211
6901583,213,0,213
6901583,216,0,216
6901583,218,1,218
6901583,226,1,226
6901583,228,3,228
6901583,24,0,24
6901583,244,0,244
6901583,26,0,26
6901583,267,1,267
6901583,28,3,28
6901583,311,0,311
6901583,70,1,70
6901583,71,2,71
6901583,74,0,74
6901583,84,0,84
6901585,103,1,103
6901585,107,1,107
6901585,11,0,11
6901585,145,1,145
6901585,27,0,27
6901585,3,0,3
6901585,31,0,31
6901585,34,0,34
6901585,4,0,4
6901585,49,0,49
6901585,52,1,52
6901585,57,0,57
6901585,59,0,59
6901585,65,1,65
6901585,7,2,7
6901585,88,0,88
6901585,91,2,91
6901585,94,2,94
6901585,99,2,99
6901646,182,2,182
6901646,203,0,203
6901646,244,2,244
6901646,86,1,86
6901657,34,0,34
6901657,42,0,42
6901657,47,1,47
6901657,49,2,49
6901657,53,2,53
6901657,55,2,55
6901657,56,1,56
6901657,57,2,57
6901657,82,0,82
6901658,127,0,127
6901658,138,0,138
6901658,139,0,139
6901658,63,0,63
6901659,24,0,24
6901659,26,0,26
6901659,55,0,55
6901659,74,0,74
6901659,82,0,82
6901765,102,0,102
6901765,103,0,103
6901765,111,0,111
6901765,145,0,145
6901765,146,0,146
6901765,150,0,150
6901765,151,0,151
6901765,152,0,152
6901765,155,0,155
6901765,177,2,177
6901765,191,2,191
6901765,52,2,52
6901765,58,0,58
6901765,59,2,59
6901765,60,0,60
6901765,65,2,65
6901765,77,0,77
6901765,78,0,78
6901765,88,0,88
6901765,93,0,93
6901770,1,0,1
6901770,10,0,10
6901770,105,0,105
6901770,120,2,120
6901770,122,0,122
6901770,127,2,127
6901770,13,0,13
6901770,130,2,130
6901770,131,1,131
6901770,138,0,138
6901770,141,0,141
6901770,150,2,150
6901770,152,0,152
6901770,153,0,153
6901770,22,0,22
6901770,49,1,49
6901770,59,0,59
6901770,60,2,60
6901770,61,0,61
6901770,62,0,62
6901770,63,2,63
6901770,64,0,64
6901770,65,2,65
6901770,67,0,67
6901770,7,2,7
6901770,73,0,73
6901771,100,2,100
6901771,99,2,99
6901771,103,0,103
6901771,108,2,108
6901771,11,0,11
6901771,118,2,118
6901771,127,2,127
6901771,128,0,128
6901771,130,0,130
6901771,133,2,133
6901771,137,0,137
6901771,138,1,138
6901771,143,1,143
6901771,144,2,144
6901771,147,2,147
6901771,16,0,16
6901771,17,0,17
6901771,18,0,18
6901771,19,0,19
6901771,26,0,26
6901771,29,0,29
6901771,39,0,39
6901771,40,2,40
6901771,43,0,43
6901771,45,0,45
6901771,46,0,46
6901771,5,0,5
6901771,52,2,52
6901771,55,2,55
6901771,56,2,56
6901771,62,1,62
6901771,65,1,65
6901771,67,0,67
6901771,69,2,69
6901771,70,2,70
6901771,72,1,72
6901771,78,1,78
6901771,79,3,79
6901771,83,1,83
6901771,88,2,88
6901771,95,0,95
6901771,98,2,98
6901774,100,1,100
6901774,143,2,143
6901774,151,2,151
6901774,154,1,154
6901774,159,0,159
6901774,180,2,180
6901774,181,1,181
6901774,193,1,193
6901774,194,2,194
6901774,195,1,195
6901774,20,0,20
6901774,22,3,22
6901774,23,0,23
6901774,25,0,25
6901774,30,0,30
6901774,34,2,34
6901774,38,1,38
6901774,39,2,39
6901774,40,1,40
6901774,42,1,42
6901774,43,2,43
6901774,44,1,44
6901774,45,2,45
6901774,46,1,46
6901774,47,3,47
6901774,48,3,48
6901774,50,0,50
6901774,51,0,51
6901774,54,2,54
6901774,55,0,55
6901774,56,0,56
6901774,85,2,85
6901774,91,0,91
6901774,92,2,92
6901774,93,1,93
6901774,97,2,97
6902544,1,3,1
6902544,104,2,104
6902544,115,1,115
6902544,167,1,167
6902544,170,3,170
6902544,180,3,180
6902544,19,0,19
6902544,2,0,2
6902544,201,2,201
6902544,204,1,204
6902544,211,0,211
6902544,22,0,22
6902544,24,1,24
6902544,25,3,25
6902544,29,0,29
6902544,3,0,3
6902544,30,1,30
6902544,32,3,32
6902544,37,1,37
6902544,4,0,4
6902544,5,0,5
6902544,7,0,7
6902544,8,0,8
6902544,89,3,89
6902544,93,1,93
6902544,94,0,94
6902544,98,0,98
6902545,98,0,98
6902545,101,0,101
6902545,97,0,97
6902545,120,0,120
6902545,124,0,124
6902545,126,0,126
6902545,127,0,127
6902545,128,0,128
6902545,13,1,13
6902545,134,1,134
6902545,135,0,135
6902545,14,0,14
6902545,15,0,15
6902545,150,2,150
6902545,158,1,158
6902545,159,2,159
6902545,165,1,165
6902545,166,2,166
6902545,167,2,167
6902545,169,2,169
6902545,171,0,171
6902545,173,0,173
6902545,174,0,174
6902545,175,0,175
6902545,176,0,176
6902545,177,0,177
6902545,178,0,178
6902545,179,0,179
6902545,180,0,180
6902545,181,0,181
6902545,182,0,182
6902545,183,0,183
6902545,198,2,198
6902545,20,0,20
6902545,206,0,206
6902545,211,2,211
6902545,214,2,214
6902545,219,0,219
6902545,30,3,30
6902545,40,0,40
6902545,42,2,42
6902545,52,1,52
6902545,82,0,82
6902549,2,2,2
6902549,1,0,1
6902549,199,2,199
6902549,10,0,10
6902549,201,0,201
6902549,112,0,112
6902549,29,0,29
6902549,115,0,115
6902549,38,1,38
6902549,116,3,116
6902549,39,2,39
6902549,117,0,117
6902549,40,3,40
6902549,118,0,118
6902549,41,0,41
6902549,119,0,119
6902549,42,2,42
6902549,12,0,12
6902549,43,1,43
6902549,120,0,120
6902549,44,2,44
6902549,121,0,121
6902549,45,0,45
6902549,125,0,125
6902549,46,2,46
6902549,126,0,126
6902549,47,0,47
6902549,130,0,130
6902549,48,0,48
6902549,132,0,132
6902549,51,0,51
6902549,133,0,133
6902549,53,0,53
6902549,134,0,134
6902549,55,0,55
6902549,135,0,135
6902549,56,0,56
6902549,136,0,136
6902549,57,0,57
6902549,137,0,137
6902549,61,3,61
6902549,138,0,138
6902549,67,0,67
6902549,139,0,139
6902549,68,0,68
6902549,140,0,140
6902549,69,0,69
6902549,141,0,141
6902549,70,0,70
6902549,143,0,143
6902549,72,2,72
6902549,145,0,145
6902549,74,2,74
6902549,146,0,146
6902549,75,0,75
6902549,148,0,148
6902549,76,0,76
6902549,149,0,149
6902549,77,0,77
6902549,150,0,150
6902549,78,0,78
6902549,151,0,151
6902549,8,0,8
6902549,152,0,152
6902549,80,0,80
6902549,153,0,153
6902549,81,0,81
6902549,155,0,155
6902549,82,0,82
6902549,158,0,158
6902549,83,0,83
6902549,159,0,159
6902549,84,0,84
6902549,160,0,160
6902549,85,0,85
6902549,190,2,190
6902549,87,0,87
6902549,192,2,192
6902549,90,0,90
6902549,193,0,193
6902549,92,2,92
6902549,196,0,196
6902549,31,1,31
6902549,94,1,94
6902549,32,1,32
6902549,96,1,96
6902549,33,3,33
6902549,97,1,97
6902549,34,0,34
6902550,103,0,103
6902550,104,1,104
6902550,105,2,105
6902550,106,3,106
6902550,107,0,107
6902550,108,1,108
6902550,111,0,111
6902550,114,3,114
6902550,119,0,119
6902550,136,0,136
6902550,139,1,139
6902550,171,1,171
6902550,173,1,173
6902550,186,1,186
6902550,188,1,188
6902550,190,1,190
6902550,2,0,2
6902550,221,1,221
6902550,3,2,3
6902550,41,0,41
6902550,42,2,42
6902550,48,2,48
6902550,62,1,62
6902550,78,1,78
6902666,65,0,65
6902666,69,0,69
6902667,21,2,21
6902667,23,3,23
6902667,30,3,30
6902667,31,3,31
6902667,32,3,32
6902667,33,2,33
6902667,34,2,34
6902667,35,2,35
6902667,36,2,36
6902667,37,0,37
6902667,38,0,38
6902667,40,0,40
6902667,45,1,45
6902667,56,3,56
6902667,59,0,59
6902667,69,1,69
6902667,75,1,75
6902667,77,2,77
6902667,78,2,78
6902667,79,2,79
6902667,80,2,80
6902667,86,2,86
6902667,90,1,90
6902667,94,1,94
6902667,95,1,95
6902667,96,1,96
6902733,10,3,10
6902733,57,0,57
6902733,59,2,59
6902733,70,0,70
6902733,72,0,72
6902733,9,2,9
6902734,343,0,343
6902734,112,0,112
6902734,323,2,323
6902734,116,1,116
6902734,346,0,346
6902734,117,0,117
6902734,350,3,350
6902734,120,0,120
6902734,361,0,361
6902734,148,0,148
6902734,369,0,369
6902734,161,0,161
6902734,370,0,370
6902734,163,0,163
6902734,373,1,373
6902734,166,0,166
6902734,374,1,374
6902734,170,0,170
6902734,375,1,375
6902734,171,0,171
6902734,376,1,376
6902734,172,0,172
6902734,377,3,377
6902734,173,0,173
6902734,378,1,378
6902734,174,0,174
6902734,379,2,379
6902734,175,0,175
6902734,380,2,380
6902734,18,0,18
6902734,385,0,385
6902734,180,0,180
6902734,386,2,386
6902734,202,0,202
6902734,43,0,43
6902734,219,0,219
6902734,45,4,45
6902734,221,3,221
6902734,67,0,67
6902734,224,1,224
6902734,76,0,76
6902734,241,3,241
6902734,84,0,84
6902734,248,2,248
6902734,89,0,89
6902734,249,0,249
6902734,93,0,93
6902734,250,0,250
6902734,95,0,95
6902734,251,2,251
6902734,264,2,264
6902734,267,2,267
6902734,269,1,269
6902734,270,1,270
6902734,271,3,271
6902734,273,1,273
6902734,279,1,279
6902734,280,1,280
6902734,281,2,281
6902734,284,2,284
6902734,285,2,285
6902734,289,1,289
6902734,293,3,293
6902734,298,1,298
6902734,315,1,315
6902734,317,2,317
6902734,351,3,351
6902734,354,0,354
6902734,356,0,356
6902734,359,3,359
6902735,312,1,312
6902735,106,2,106
6902735,308,0,308
6902735,108,4,108
6902735,314,2,314
6902735,114,0,114
6902735,334,0,334
6902735,115,0,115
6902735,40,0,40
6902735,150,0,150
6902735,41,0,41
6902735,178,0,178
6902735,45,0,45
6902735,185,0,185
6902735,46,0,46
6902735,192,0,192
6902735,47,0,47
6902735,203,0,203
6902735,48,0,48
6902735,204,0,204
6902735,49,0,49
6902735,222,0,222
6902735,50,0,50
6902735,224,0,224
6902735,51,0,51
6902735,225,2,225
6902735,52,0,52
6902735,228,2,228
6902735,54,0,54
6902735,229,0,229
6902735,55,0,55
6902735,230,0,230
6902735,56,0,56
6902735,238,2,238
6902735,57,0,57
6902735,239,2,239
6902735,59,0,59
6902735,24,0,24
6902735,60,0,60
6902735,240,0,240
6902735,61,0,61
6902735,241,2,241
6902735,62,0,62
6902735,243,2,243
6902735,63,0,63
6902735,248,0,248
6902735,65,0,65
6902735,249,1,249
6902735,67,0,67
6902735,250,2,250
6902735,68,0,68
6902735,252,2,252
6902735,69,0,69
6902735,256,2,256
6902735,70,0,70
6902735,257,0,257
6902735,71,0,71
6902735,258,1,258
6902735,72,0,72
6902735,259,1,259
6902735,73,0,73
6902735,262,1,262
6902735,74,0,74
6902735,263,0,263
6902735,75,0,75
6902735,267,0,267
6902735,76,0,76
6902735,269,0,269
6902735,77,0,77
6902735,27,0,27
6902735,78,0,78
6902735,270,1,270
6902735,79,0,79
6902735,277,0,277
6902735,81,0,81
6902735,282,2,282
6902735,83,0,83
6902735,286,0,286
6902735,84,0,84
6902735,287,2,287
6902735,85,0,85
6902735,29,0,29
6902735,34,0,34
6902735,86,0,86
6902735,35,0,35
6902735,87,0,87
6902735,362,0,362
6902735,89,0,89
6902735,39,0,39
6902735,91,0,91
6902735,92,0,92
6902735,93,0,93
6902735,94,0,94
6902735,95,0,95
6902735,97,2,97
6902738,14,0,14
6902738,16,0,16
6902738,29,0,29
6902738,33,0,33
6902738,48,0,48
6902738,51,0,51
6902738,56,0,56
6902738,67,3,67
6902739,28,0,28
6902739,100,0,100
6902739,27,0,27
6902739,105,0,105
6902739,298,0,298
6902739,108,0,108
6902739,37,0,37
6902739,12,0,12
6902739,44,0,44
6902739,147,0,147
6902739,45,0,45
6902739,150,0,150
6902739,46,0,46
6902739,162,0,162
6902739,47,0,47
6902739,163,0,163
6902739,51,0,51
6902739,164,0,164
6902739,52,0,52
6902739,165,0,165
6902739,55,0,55
6902739,169,0,169
6902739,56,0,56
6902739,173,0,173
6902739,61,0,61
6902739,174,0,174
6902739,62,0,62
6902739,175,0,175
6902739,63,0,63
6902739,176,0,176
6902739,65,0,65
6902739,177,0,177
6902739,66,0,66
6902739,178,0,178
6902739,67,0,67
6902739,180,0,180
6902739,68,0,68
6902739,185,0,185
6902739,69,0,69
6902739,199,0,199
6902739,70,0,70
6902739,20,0,20
6902739,71,0,71
6902739,200,0,200
6902739,72,0,72
6902739,201,0,201
6902739,74,0,74
6902739,206,0,206
6902739,75,0,75
6902739,21,0,21
6902739,76,0,76
6902739,210,0,210
6902739,77,0,77
6902739,216,2,216
6902739,78,0,78
6902739,217,0,217
6902739,79,0,79
6902739,22,0,22
6902739,80,0,80
6902739,220,0,220
6902739,81,0,81
6902739,225,2,225
6902739,82,0,82
6902739,232,1,232
6902739,84,0,84
6902739,233,2,233
6902739,85,0,85
6902739,236,1,236
6902739,86,0,86
6902739,237,1,237
6902739,87,0,87
6902739,238,1,238
6902739,88,0,88
6902739,248,1,248
6902739,89,0,89
6902739,255,2,255
6902739,91,0,91
6902739,26,0,26
6902739,93,0,93
6902739,260,2,260
6902739,97,0,97
6902739,269,2,269
6902739,39,0,39
6902739,41,0,41
6902739,42,0,42
6902739,43,0,43
6902740,155,0,155
6902740,265,0,265
6902740,79,0,79
6902828,146,0,146
6902828,149,4,149
6902828,158,4,158
6902828,161,4,161
6902828,167,4,167
6902828,194,2,194
6902828,195,1,195
6902828,197,4,197
6902828,224,0,224
6902828,233,0,233
6902828,234,0,234
6902828,239,4,239
6902828,269,4,269
6902828,281,4,281
6902828,284,4,284
6902828,287,4,287
6902828,288,0,288
6902828,290,4,290
6902828,302,4,302
6902828,341,4,341
6902828,344,4,344
6902880,19,0,19
6902880,100,0,100
6902880,17,0,17
6902880,103,0,103
6902880,2,0,2
6902880,104,0,104
6902880,20,0,20
6902880,105,0,105
6902880,6,0,6
6902880,107,0,107
6902880,8,0,8
6902880,108,0,108
6902880,89,0,89
6902880,109,0,109
6902880,9,0,9
6902880,11,0,11
6902880,94,0,94
6902880,110,0,110
6902880,95,0,95
6902880,111,0,111
6902880,96,0,96
6902880,113,0,113
6902880,97,0,97
6902880,114,0,114
6902880,98,0,98
6902880,115,0,115
6902880,99,0,99
6902880,116,0,116
6902880,117,0,117
6902880,118,0,118
6902880,119,0,119
6902880,12,0,12
6902880,120,0,120
6902880,121,0,121
6902880,122,0,122
6902880,123,0,123
6902880,124,0,124
6902880,125,0,125
6902880,127,0,127
6902880,128,0,128
6902880,129,0,129
6902880,13,0,13
6902880,131,0,131
6902880,132,0,132
6902880,133,0,133
6902880,134,0,134
6902880,137,0,137
6902880,138,0,138
6902880,139,2,139
6902880,14,0,14
6902880,140,0,140
6902880,141,2,141
6902880,144,0,144
6902880,15,0,15
6902880,16,0,16
6902880,21,0,21
6902880,3,0,3
6902880,4,0,4
6902880,5,0,5
6902900,35,0,35
6902900,36,2,36
6902900,37,2,37
6902900,38,0,38
6902900,39,2,39
6902900,41,0,41
6902900,47,0,47
6902900,51,0,51
6902901,13,2,13
6902901,14,2,14
6902901,20,2,20
6902901,5,0,5
6902901,57,0,57
6902901,67,0,67
6902905,27,0,27
6902905,117,0,117
6902905,260,2,260
6902905,12,0,12
6902905,272,2,272
6902905,13,0,13
6902905,276,1,276
6902905,14,0,14
6902905,30,0,30
6902905,143,0,143
6902905,309,2,309
6902905,144,0,144
6902905,32,0,32
6902905,146,0,146
6902905,33,0,33
6902905,147,0,147
6902905,34,0,34
6902905,148,0,148
6902905,35,0,35
6902905,149,0,149
6902905,36,0,36
6902905,15,0,15
6902905,37,0,37
6902905,150,0,150
6902905,38,0,38
6902905,151,0,151
6902905,393,2,393
6902905,153,0,153
6902905,394,2,394
6902905,154,0,154
6902905,396,2,396
6902905,156,0,156
6902905,398,1,398
6902905,157,0,157
6902905,4,0,4
6902905,158,0,158
6902905,407,2,407
6902905,159,0,159
6902905,41,0,41
6902905,16,0,16
6902905,43,0,43
6902905,161,0,161
6902905,44,0,44
6902905,162,0,162
6902905,45,0,45
6902905,163,0,163
6902905,46,0,46
6902905,164,0,164
6902905,47,0,47
6902905,167,2,167
6902905,48,0,48
6902905,169,0,169
6902905,5,0,5
6902905,17,0,17
6902905,55,0,55
6902905,172,0,172
6902905,6,0,6
6902905,173,0,173
6902905,7,0,7
6902905,174,0,174
6902905,8,0,8
6902905,175,0,175
6902905,9,0,9
6902905,18,0,18
6902905,184,2,184
6902905,20,0,20
6902905,21,0,21
6902905,213,1,213
6902905,22,0,22
6902905,23,0,23
6902905,24,0,24
6902905,25,0,25
6902905,26,0,26
6902905,28,0,28
6902905,282,2,282
6902905,283,2,283
6902905,285,2,285
6902906,46,0,46
6902906,101,0,101
6902906,44,0,44
6902906,104,0,104
6902906,47,0,47
6902906,107,0,107
6902906,50,0,50
6902906,11,0,11
6902906,57,0,57
6902906,110,0,110
6902906,59,0,59
6902906,113,0,113
6902906,6,0,6
6902906,119,0,119
6902906,60,0,60
6902906,122,0,122
6902906,63,0,63
6902906,125,0,125
6902906,7,0,7
6902906,13,0,13
6902906,70,0,70
6902906,131,0,131
6902906,73,0,73
6902906,137,0,137
6902906,76,0,76
6902906,140,0,140
6902906,78,0,78
6902906,143,0,143
6902906,79,0,79
6902906,146,0,146
6902906,80,0,80
6902906,149,0,149
6902906,82,0,82
6902906,15,0,15
6902906,84,0,84
6902906,155,0,155
6902906,85,0,85
6902906,177,0,177
6902906,88,0,88
6902906,180,0,180
6902906,89,0,89
6902906,186,0,186
6902906,92,0,92
6902906,192,0,192
6902906,95,0,95
6902906,195,0,195
6902906,98,0,98
6902906,198,0,198
6902906,201,0,201
6902906,207,0,207
6902906,210,0,210
6902906,219,0,219
6902906,226,0,226
6902906,27,0,27
6902906,29,0,29
6902906,32,0,32
6902906,34,0,34
6902906,36,0,36
6902906,37,0,37
6902906,38,0,38
6902906,39,0,39
6902906,40,0,40
6902906,41,0,41
6902906,42,0,42
6902906,43,0,43
6902906,53,0,53
6902906,54,0,54
6902906,55,0,55
6902906,56,0,56
6902908,186,0,186
6902908,1,0,1
6902908,17,0,17
6902908,100,0,100
6902908,189,0,189
6902908,102,0,102
6902908,191,0,191
6902908,103,0,103
6902908,213,0,213
6902908,104,0,104
6902908,216,0,216
6902908,106,0,106
6902908,22,0,22
6902908,108,0,108
6902908,225,0,225
6902908,109,0,109
6902908,228,0,228
6902908,11,0,11
6902908,231,0,231
6902908,110,0,110
6902908,234,0,234
6902908,112,0,112
6902908,237,0,237
6902908,113,0,113
6902908,24,0,24
6902908,114,0,114
6902908,243,0,243
6902908,116,0,116
6902908,246,0,246
6902908,117,0,117
6902908,25,0,25
6902908,119,0,119
6902908,259,0,259
6902908,120,0,120
6902908,26,0,26
6902908,121,0,121
6902908,262,0,262
6902908,122,0,122
6902908,268,0,268
6902908,125,0,125
6902908,28,0,28
6902908,126,0,126
6902908,30,0,30
6902908,127,0,127
6902908,33,0,33
6902908,128,0,128
6902908,36,0,36
6902908,129,0,129
6902908,38,0,38
6902908,13,0,13
6902908,4,0,4
6902908,130,0,130
6902908,42,0,42
6902908,131,0,131
6902908,45,0,45
6902908,134,0,134
6902908,46,0,46
6902908,137,0,137
6902908,47,0,47
6902908,139,0,139
6902908,5,0,5
6902908,140,0,140
6902908,51,0,51
6902908,141,0,141
6902908,52,0,52
6902908,143,0,143
6902908,53,0,53
6902908,146,0,146
6902908,54,0,54
6902908,149,0,149
6902908,55,0,55
6902908,150,0,150
6902908,56,0,56
6902908,151,0,151
6902908,57,0,57
6902908,152,0,152
6902908,58,0,58
6902908,155,0,155
6902908,59,0,59
6902908,16,0,16
6902908,6,0,6
6902908,167,0,167
6902908,195,0,195
6902908,60,0,60
6902908,198,0,198
6902908,62,0,62
6902908,2,0,2
6902908,63,0,63
6902908,21,0,21
6902908,64,0,64
6902908,67,0,67
6902908,68,0,68
6902908,69,0,69
6902908,7,0,7
6902908,70,0,70
6902908,72,0,72
6902908,73,0,73
6902908,78,0,78
6902908,8,0,8
6902908,80,0,80
6902908,83,0,83
6902908,85,0,85
6902908,86,0,86
6902908,88,0,88
6902908,89,0,89
6902908,91,0,91
6902908,92,0,92
6902908,94,0,94
6902908,95,0,95
6902908,96,0,96
6902908,97,0,97
6902908,98,0,98
6902909,165,0,165
6902909,1,0,1
6902909,164,0,164
6902909,101,0,101
6902909,167,0,167
6902909,102,0,102
6902909,168,0,168
6902909,103,0,103
6902909,174,0,174
6902909,104,0,104
6902909,176,0,176
6902909,105,0,105
6902909,177,0,177
6902909,107,0,107
6902909,18,0,18
6902909,11,0,11
6902909,180,0,180
6902909,110,0,110
6902909,183,0,183
6902909,111,0,111
6902909,185,0,185
6902909,116,0,116
6902909,186,0,186
6902909,118,0,118
6902909,187,0,187
6902909,119,0,119
6902909,188,0,188
6902909,120,0,120
6902909,189,0,189
6902909,121,0,121
6902909,190,0,190
6902909,122,0,122
6902909,192,0,192
6902909,125,0,125
6902909,195,0,195
6902909,128,0,128
6902909,197,0,197
6902909,130,0,130
6902909,199,0,199
6902909,132,0,132
6902909,2,0,2
6902909,133,0,133
6902909,201,0,201
6902909,134,0,134
6902909,205,0,205
6902909,135,0,135
6902909,208,0,208
6902909,136,0,136
6902909,21,0,21
6902909,137,0,137
6902909,210,0,210
6902909,138,0,138
6902909,212,0,212
6902909,141,0,141
6902909,213,0,213
6902909,144,0,144
6902909,25,0,25
6902909,146,0,146
6902909,32,0,32
6902909,147,0,147
6902909,35,0,35
6902909,149,0,149
6902909,37,0,37
6902909,150,0,150
6902909,38,0,38
6902909,152,0,152
6902909,39,0,39
6902909,153,0,153
6902909,40,0,40
6902909,155,0,155
6902909,43,0,43
6902909,156,0,156
6902909,46,0,46
6902909,157,0,157
6902909,48,0,48
6902909,159,0,159
6902909,49,0,49
6902909,160,0,160
6902909,52,0,52
6902909,162,0,162
6902909,54,0,54
6902909,163,0,163
6902909,169,0,169
6902909,55,0,55
6902909,170,0,170
6902909,58,0,58
6902909,171,0,171
6902909,59,0,59
6902909,173,0,173
6902909,60,0,60
6902909,61,0,61
6902909,62,0,62
6902909,64,0,64
6902909,65,0,65
6902909,66,0,66
6902909,67,0,67
6902909,68,0,68
6902909,7,0,7
6902909,70,0,70
6902909,71,0,71
6902909,74,0,74
6902909,75,0,75
6902909,76,0,76
6902909,77,0,77
6902909,80,0,80
6902909,81,0,81
6902909,83,0,83
6902909,84,0,84
6902909,85,0,85
6902909,86,0,86
6902909,89,0,89
6902909,90,0,90
6902909,91,0,91
6902909,92,0,92
6902909,95,0,95
6902909,98,0,98
6902953,11,2,11
6902953,12,2,12
6902953,13,1,13
6902953,14,2,14
6902953,15,2,15
6902953,17,1,17
6902953,18,2,18
6902953,19,0,19
6902953,20,2,20
6902953,21,2,21
6902953,22,2,22
6902953,23,2,23
6902953,24,2,24
6902953,25,2,25
6902953,26,2,26
6902953,27,2,27
6902953,28,2,28
6902953,29,2,29
6902953,9,2,9
6903024,189,0,189
6903024,393,0,393
6903025,115,0,115
6903025,123,0,123
6903025,190,0,190
6903025,196,2,196
6903025,204,2,204
6903026,1,0,1
6903026,10,0,10
6903026,11,0,11
6903026,12,0,12
6903026,13,0,13
6903026,14,0,14
6903026,15,0,15
6903026,16,0,16
6903026,17,0,17
6903026,19,0,19
6903026,20,0,20
6903026,22,0,22
6903026,23,0,23
6903026,24,0,24
6903026,25,0,25
6903026,27,0,27
6903026,29,0,29
6903026,3,0,3
6903026,35,0,35
6903026,38,0,38
6903026,4,0,4
6903026,5,0,5
6903026,6,0,6
6903026,7,0,7
6903026,72,0,72
6903026,78,0,78
6903026,87,0,87
6903026,9,0,9
6903249,107,2,107
6903249,121,2,121
6903249,126,2,126
6903249,130,2,130
6903249,141,2,141
6903249,143,0,143
6903249,168,2,168
6903249,42,2,42
6903249,44,0,44
6903249,56,2,56
6903249,85,0,85
6903249,96,0,96
6903249,97,0,97
6903249,98,0,98
6903249,99,0,99
6903250,156,0,156
6903250,158,0,158
6903250,163,0,163
6903250,165,0,165
6903250,56,0,56
6903250,63,0,63
6903250,76,0,76
6903250,86,0,86
6903250,88,0,88
6903549,161,0,161
6903549,1,0,1
6903549,160,0,160
6903549,100,0,100
6903549,162,0,162
6903549,101,0,101
6903549,163,0,163
6903549,102,0,102
6903549,168,0,168
6903549,103,0,103
6903549,169,0,169
6903549,104,0,104
6903549,170,0,170
6903549,105,0,105
6903549,171,2,171
6903549,106,0,106
6903549,172,0,172
6903549,107,0,107
6903549,173,0,173
6903549,108,0,108
6903549,174,0,174
6903549,109,0,109
6903549,175,0,175
6903549,110,0,110
6903549,176,0,176
6903549,111,0,111
6903549,177,0,177
6903549,114,2,114
6903549,178,0,178
6903549,115,0,115
6903549,179,0,179
6903549,116,0,116
6903549,18,0,18
6903549,117,0,117
6903549,180,0,180
6903549,118,0,118
6903549,181,2,181
6903549,119,2,119
6903549,182,0,182
6903549,120,0,120
6903549,185,0,185
6903549,121,0,121
6903549,186,0,186
6903549,122,0,122
6903549,2,2,2
6903549,123,0,123
6903549,204,0,204
6903549,124,0,124
6903549,208,2,208
6903549,125,0,125
6903549,209,2,209
6903549,126,0,126
6903549,21,0,21
6903549,128,0,128
6903549,210,0,210
6903549,131,0,131
6903549,211,0,211
6903549,133,0,133
6903549,213,2,213
6903549,146,2,146
6903549,214,2,214
6903549,150,0,150
6903549,215,2,215
6903549,151,2,151
6903549,221,0,221
6903549,152,0,152
6903549,223,0,223
6903549,153,0,153
6903549,23,0,23
6903549,154,0,154
6903549,24,0,24
6903549,155,0,155
6903549,25,0,25
6903549,156,0,156
6903549,26,0,26
6903549,157,2,157
6903549,29,0,29
6903549,158,0,158
6903549,3,0,3
6903549,159,0,159
6903549,30,2,30
6903549,16,0,16
6903549,164,0,164
6903549,31,0,31
6903549,165,0,165
6903549,32,0,32
6903549,166,0,166
6903549,34,0,34
6903549,167,0,167
6903549,35,0,35
6903549,36,0,36
6903549,37,0,37
6903549,38,0,38
6903549,39,0,39
6903549,41,1,41
6903549,42,0,42
6903549,46,0,46
6903549,49,0,49
6903549,5,2,5
6903549,51,0,51
6903549,56,0,56
6903549,57,0,57
6903549,6,2,6
6903549,62,0,62
6903549,68,2,68
6903549,69,0,69
6903549,70,0,70
6903549,71,0,71
6903549,72,2,72
6903549,76,2,76
6903549,8,0,8
6903549,81,0,81
6903549,85,2,85
