bin,CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM,WMO
18,51,700,32.868,141.541,2018-03-20,447.1600036621094,0,2903329
14,52,540,32.938,141.509,2018-03-21,508.7900085449219,0,2903329
14,53,540,32.989,141.494,2018-03-22,465.1300048828125,0,2903329
16,54,620,33.034,141.504,2018-03-23,485.260009765625,0,2903329
16,55,620,33.071,141.498,2018-03-24,557.02001953125,0,2903329
16,56,620,33.092,141.506,2018-03-25,487.1199951171875,0,2903329
14,57,540,33.113,141.524,2018-03-26,497.0400085449219,0,2903329
18,57,700,33.113,141.524,2018-03-26,497.0400085449219,0,2903329
15,58,580,33.116,141.526,2018-03-27,509.1099853515625,0,2903329
16,58,620,33.116,141.526,2018-03-27,509.1099853515625,0,2903329
9,59,340,33.146,141.51,2018-03-28,4.909999847412109,1,2903329
15,59,580,33.146,141.51,2018-03-28,4.909999847412109,0,2903329
9,60,340,33.187,141.503,2018-03-29,5.070000171661377,1,2903329
10,60,380,33.187,141.503,2018-03-29,5.070000171661377,1,2903329
16,60,620,33.187,141.503,2018-03-29,5.070000171661377,0,2903329
9,61,340,33.244,141.488,2018-03-30,127.01000213623047,1,2903329
16,72,620,34.277,141.551,2018-04-10,564.8599853515625,0,2903329
16,73,620,34.401,141.639,2018-04-11,500.8999938964844,0,2903329
8,74,300,34.516,141.739,2018-04-12,11.100000381469727,1,2903329
12,74,460,34.516,141.739,2018-04-12,11.100000381469727,1,2903329
16,74,620,34.516,141.739,2018-04-12,11.100000381469727,0,2903329
17,75,660,34.637,141.859,2018-04-13,509.15997314453125,0,2903329
17,76,660,34.762,141.957,2018-04-14,487,0,2903329
17,77,660,34.921,142.062,2018-04-15,557,0,2903329
14,79,540,35.239,142.35,2018-04-17,471.20001220703125,0,2903329
6,80,220,35.363,142.531,2018-04-18,33.029998779296875,1,2903329
6,81,220,35.522,142.731,2018-04-19,33,1,2903329
7,82,260,35.623,142.965,2018-04-20,91.089996337890625,1,2903329
16,1,620,33.3,142.519,2018-01-28,504.0899963378906,0,2903330
18,1,700,33.3,142.519,2018-01-28,504.0899963378906,0,2903330
18,2,700,33.27,142.486,2018-01-30,492.1000061035156,0,2903330
15,3,580,33.238,142.451,2018-01-31,507.92999267578125,0,2903330
11,8,420,33.134,142.223,2018-02-05,246.0399932861328,1,2903330
16,10,620,33.138,142.165,2018-02-07,551.6199951171875,0,2903330
18,11,700,33.149,142.139,2018-02-08,440.0299987792969,0,2903330
15,14,580,33.222,142.117,2018-02-11,556.02996826171875,0,2903330
15,16,580,33.279,142.172,2018-02-13,519.65997314453125,0,2903330
15,19,580,33.271,142.268,2018-02-16,523.90997314453125,0,2903330
16,20,620,33.269,142.309,2018-02-17,504.0400085449219,0,2903330
15,21,580,33.239,142.348,2018-02-18,515.8599853515625,0,2903330
16,21,620,33.239,142.348,2018-02-18,515.8599853515625,0,2903330
17,26,660,33.146,142.439,2018-02-23,467.7799987792969,0,2903330
17,28,660,33.103,142.528,2018-02-25,459.8399963378906,0,2903330
9,29,340,33.111,142.531,2018-02-26,277.8900146484375,1,2903330
16,29,620,33.111,142.531,2018-02-26,277.8900146484375,0,2903330
15,30,580,33.112,142.493,2018-02-27,499.8599853515625,0,2903330
17,31,660,33.092,142.488,2018-02-28,361.7900085449219,0,2903330
11,33,420,32.95,142.481,2018-03-02,330.05999755859375,1,2903330
11,36,420,32.814,142.225,2018-03-05,269.9200134277344,1,2903330
12,36,460,32.814,142.225,2018-03-05,269.9200134277344,1,2903330
16,38,620,32.705,141.882,2018-03-07,361.55999755859375,0,2903330
16,39,620,32.687,141.776,2018-03-08,381.9200134277344,0,2903330
18,39,700,32.687,141.776,2018-03-08,381.9200134277344,0,2903330
16,40,620,32.646,141.706,2018-03-09,455.9200134277344,0,2903330
15,41,580,32.575,141.652,2018-03-10,441.9100036621094,0,2903330
15,42,580,32.509,141.551,2018-03-11,421.67999267578125,0,2903330
18,46,700,32.414,141.419,2018-03-15,405.8399963378906,0,2903330
8,50,300,32.66,141.373,2018-03-19,31.729999542236328,1,2903330
9,50,340,32.66,141.373,2018-03-19,31.729999542236328,1,2903330
15,50,580,32.66,141.373,2018-03-19,31.729999542236328,0,2903330
13,51,500,32.743,141.357,2018-03-20,351.9800109863281,1,2903330
16,51,620,32.743,141.357,2018-03-20,351.9800109863281,0,2903330
13,52,500,32.812,141.337,2018-03-21,457.8399963378906,1,2903330
14,52,540,32.812,141.337,2018-03-21,457.8399963378906,0,2903330
17,52,660,32.812,141.337,2018-03-21,457.8399963378906,0,2903330
14,53,540,32.863,141.339,2018-03-22,468.04998779296875,0,2903330
14,56,540,32.977,141.312,2018-03-25,415.9599914550781,0,2903330
8,57,300,33.009,141.299,2018-03-26,5.75,1,2903330
9,57,340,33.009,141.299,2018-03-26,5.75,1,2903330
15,57,580,33.009,141.299,2018-03-26,5.75,0,2903330
15,58,580,33.038,141.284,2018-03-27,499.7699890136719,0,2903330
15,59,580,33.073,141.264,2018-03-28,435.7699890136719,0,2903330
16,59,620,33.073,141.264,2018-03-28,435.7699890136719,0,2903330
16,62,620,33.289,141.217,2018-03-31,512.01995849609375,0,2903330
16,63,620,33.392,141.218,2018-04-01,547.71002197265625,0,2903330
8,71,300,34.39,141.403,2018-04-09,83.910003662109375,1,2903330
16,74,620,34.824,141.688,2018-04-12,5.800000190734863,0,2903330
7,75,260,34.93,141.849,2018-04-13,35.959999084472656,1,2903330
6,81,220,35.725,143.027,2018-04-19,5.570000171661377,1,2903330
7,82,260,35.844,143.266,2018-04-20,117.7300033569336,1,2903330
8,9,300,49.916,164.657,2020-08-29,36.18000030517578,1,2903392
9,9,340,49.916,164.657,2020-08-29,36.18000030517578,1,2903392
9,10,340,49.95,164.616,2020-08-30,36.15999984741211,1,2903392
9,11,340,49.995,164.635,2020-08-31,37.8900032043457,1,2903392
10,24,380,49.94,163.328,2020-10-15,52.0099983215332,1,2903392
11,29,420,50.48,162.752,2020-11-09,54.40999984741211,0,2903392
10,30,380,50.571,162.918,2020-11-14,60.29999923706055,1,2903392
9,32,340,50.852,162.912,2020-11-24,76.23999786376953,1,2903392
7,76,260,46.181,155.13,2021-07-02,2.5199999809265137,1,2903392
12,76,460,46.181,155.13,2021-07-02,2.5199999809265137,1,2903392
8,77,300,45.929,155.14,2021-07-07,28.200000762939453,1,2903392
10,78,380,45.541,154.792,2021-07-12,2.509999990463257,0,2903392
11,78,420,45.541,154.792,2021-07-12,2.509999990463257,0,2903392
7,84,260,45.483,153.819,2021-08-11,30.93000030517578,0,2903392
14,88,540,45.915,152.863,2021-08-31,20.209999084472656,1,2903392
8,89,300,46.048,152.359,2021-09-05,14.510000228881836,0,2903392
10,89,380,46.048,152.359,2021-09-05,14.510000228881836,0,2903392
15,92,580,45.528,151.454,2021-09-20,30.170000076293945,0,2903392
16,92,620,45.528,151.454,2021-09-20,30.170000076293945,1,2903392
10,93,380,45.07,151.25,2021-09-25,33.810001373291016,1,2903392
11,93,420,45.07,151.25,2021-09-25,33.810001373291016,1,2903392
13,94,500,44.994,151.751,2021-09-30,28.299999237060547,1,2903392
11,99,420,45.504,152.297,2021-10-25,40.119998931884766,1,2903392
9,101,340,46.052,152.623,2021-11-04,48.209999084472656,1,2903392
6,105,220,45.973,152.802,2021-11-24,66.31999969482422,1,2903392
9,106,340,46.054,152.729,2021-11-29,96.05999755859375,1,2903392
6,114,220,45.004,154.033,2022-01-08,125.9800033569336,1,2903392
6,115,220,44.648,153.235,2022-01-13,124.30999755859375,1,2903392
7,117,260,44.928,152.257,2022-01-23,144.24000549316406,1,2903392
8,117,300,44.928,152.257,2022-01-23,144.24000549316406,1,2903392
9,119,340,45.438,152.608,2022-02-02,94.37999725341797,1,2903392
7,124,260,45.186,154.092,2022-02-27,139.9199981689453,1,2903392
10,130,380,45.396,154.547,2022-03-29,120.11000061035156,1,2903392
6,131,220,44.98,154.307,2022-04-03,119.98999786376953,1,2903392
8,131,300,44.98,154.307,2022-04-03,119.98999786376953,1,2903392
8,132,300,44.879,153.739,2022-04-08,132.00999450683594,1,2903392
11,132,420,44.879,153.739,2022-04-08,132.00999450683594,1,2903392
7,133,260,44.493,153.659,2022-04-13,130.35000610351562,1,2903392
8,133,300,44.493,153.659,2022-04-13,130.35000610351562,1,2903392
10,133,380,44.493,153.659,2022-04-13,130.35000610351562,1,2903392
11,133,420,44.493,153.659,2022-04-13,130.35000610351562,1,2903392
14,133,540,44.493,153.659,2022-04-13,130.35000610351562,0,2903392
9,134,340,44.558,153.584,2022-04-18,117.9000015258789,1,2903392
10,134,380,44.558,153.584,2022-04-18,117.9000015258789,1,2903392
8,136,300,44.356,153.418,2022-04-28,148.0399932861328,1,2903392
9,136,340,44.356,153.418,2022-04-28,148.0399932861328,1,2903392
8,137,300,44.482,153.31,2022-05-03,140.16000366210938,1,2903392
7,138,260,44.186,153.163,2022-05-08,152.2899932861328,1,2903392
8,140,300,44.082,152.752,2022-05-18,64.160003662109375,1,2903392
11,142,420,44.252,152.778,2022-05-28,48.279998779296875,1,2903392
11,143,420,44.029,152.863,2022-06-02,38.15999984741211,1,2903392
9,144,340,44.217,152.674,2022-06-07,14.149999618530273,1,2903392
10,144,380,44.217,152.674,2022-06-07,14.149999618530273,1,2903392
11,144,420,44.217,152.674,2022-06-07,14.149999618530273,1,2903392
7,145,260,44.025,152.648,2022-06-12,40.150001525878906,1,2903392
11,145,420,44.025,152.648,2022-06-12,40.150001525878906,1,2903392
12,145,460,44.025,152.648,2022-06-12,40.150001525878906,1,2903392
6,146,220,44.035,152.832,2022-06-17,10.079999923706055,1,2903392
14,146,540,44.035,152.832,2022-06-17,10.079999923706055,0,2903392
14,148,540,43.896,152.661,2022-06-27,14.359999656677246,0,2903392
7,149,260,43.77,152.569,2022-07-02,2.620000123977661,0,2903392
7,150,260,43.747,152.43,2022-07-07,2.640000104904175,0,2903392
9,150,340,43.747,152.43,2022-07-07,2.640000104904175,0,2903392
14,151,540,43.793,152.474,2022-07-12,6.239999771118164,1,2903392
7,155,260,43.604,152.47,2022-08-01,15.74000072479248,0,2903392
8,155,300,43.604,152.47,2022-08-01,15.74000072479248,0,2903392
9,155,340,43.604,152.47,2022-08-01,15.74000072479248,0,2903392
12,156,460,43.51,152.4,2022-08-06,26.43000030517578,1,2903392
13,156,500,43.51,152.4,2022-08-06,26.43000030517578,1,2903392
15,157,580,43.481,152.437,2022-08-11,16.220001220703125,1,2903392
10,158,380,43.422,152.605,2022-08-16,19.940000534057617,1,2903392
11,159,420,43.243,152.697,2022-08-21,23.729999542236328,0,2903392
12,159,460,43.243,152.697,2022-08-21,23.729999542236328,1,2903392
16,159,620,43.243,152.697,2022-08-21,23.729999542236328,1,2903392
15,160,580,42.948,152.807,2022-08-26,19.469999313354492,1,2903392
16,160,620,42.948,152.807,2022-08-26,19.469999313354492,1,2903392
16,161,620,42.69,153.055,2022-08-31,20.299999237060547,1,2903392
7,162,260,42.667,153.072,2022-09-05,19.779998779296875,0,2903392
10,162,380,42.667,153.072,2022-09-05,19.779998779296875,0,2903392
14,162,540,42.667,153.072,2022-09-05,19.779998779296875,1,2903392
15,162,580,42.667,153.072,2022-09-05,19.779998779296875,1,2903392
16,162,620,42.667,153.072,2022-09-05,19.779998779296875,1,2903392
13,163,500,42.498,153.291,2022-09-10,26.3799991607666,1,2903392
16,163,620,42.498,153.291,2022-09-10,26.3799991607666,1,2903392
17,163,660,42.498,153.291,2022-09-10,26.3799991607666,1,2903392
15,164,580,42.414,153.207,2022-09-15,30.56999969482422,1,2903392
16,164,620,42.414,153.207,2022-09-15,30.56999969482422,1,2903392
7,165,260,42.433,153.218,2022-09-20,25.90999984741211,0,2903392
11,165,420,42.433,153.218,2022-09-20,25.90999984741211,0,2903392
12,165,460,42.433,153.218,2022-09-20,25.90999984741211,1,2903392
13,165,500,42.433,153.218,2022-09-20,25.90999984741211,1,2903392
9,166,340,42.607,153.451,2022-09-25,30.170000076293945,0,2903392
16,166,620,42.607,153.451,2022-09-25,30.170000076293945,1,2903392
6,16,220,46.694,166.598,2020-09-06,43.65999984741211,0,2903393
15,29,580,45.918,163.455,2020-11-10,84.11000061035156,0,2903393
6,36,220,46.194,162.427,2020-12-15,96.29000091552734,1,2903393
8,46,300,47.402,164.124,2021-02-03,162.30999755859375,1,2903393
15,47,580,47.432,164.321,2021-02-08,186.52000427246094,0,2903393
15,55,580,46.741,165.952,2021-03-20,186.33999633789062,0,2903393
11,58,420,47.015,165.038,2021-04-04,174.25,0,2903393
14,60,540,47.42,164.863,2021-04-14,186.11000061035156,0,2903393
7,61,260,47.519,165.087,2021-04-19,164.0399932861328,1,2903393
14,61,540,47.519,165.087,2021-04-19,164.0399932861328,0,2903393
15,61,580,47.519,165.087,2021-04-19,164.0399932861328,0,2903393
11,84,420,44.745,169.204,2021-08-12,28.209999084472656,0,2903393
11,85,420,45.089,169.619,2021-08-17,20.170000076293945,0,2903393
11,101,420,46.029,173.598,2021-11-05,90.089996337890625,1,2903393
10,102,380,46.033,173.793,2021-11-10,82.06999969482422,1,2903393
11,103,420,46.061,173.94,2021-11-15,78.1500015258789,0,2903393
13,108,500,46.764,174.419,2021-12-10,74.04000091552734,0,2903393
13,111,500,47.637,174.833,2021-12-25,84.4000015258789,0,2903393
12,112,460,47.789,175.031,2021-12-30,82.30000305175781,0,2903393
13,112,500,47.789,175.031,2021-12-30,82.30000305175781,0,2903393
14,113,540,47.875,175.241,2022-01-04,78.61000061035156,0,2903393
14,115,540,47.693,175.661,2022-01-14,74.37999725341797,0,2903393
15,116,580,47.527,175.831,2022-01-19,96.339996337890625,0,2903393
11,132,420,47.536,178.263,2022-04-09,124.56999969482422,0,2903393
14,137,540,48.369,178.56,2022-05-04,110.29000091552734,0,2903393
10,139,380,48.726,178.724,2022-05-14,124.0199966430664,1,2903393
7,145,260,48.761,179.539,2022-06-13,50.060001373291016,1,2903393
11,151,420,48.346,179.487,2022-07-13,24.219999313354492,0,2903393
15,18,580,36.352,143.96,2019-07-02,45.959999084472656,0,2903394
13,22,500,35.317,146.794,2019-07-22,55.9900016784668,0,2903394
9,23,340,36.018,148.061,2019-07-27,15.579999923706055,0,2903394
12,24,460,36.092,149.466,2019-08-01,19.93000030517578,0,2903394
13,24,500,36.092,149.466,2019-08-01,19.93000030517578,0,2903394
14,24,540,36.092,149.466,2019-08-01,19.93000030517578,0,2903394
15,24,580,36.092,149.466,2019-08-01,19.93000030517578,0,2903394
11,25,420,36.101,150.558,2019-08-06,27.8700008392334,0,2903394
16,26,620,35.982,151.444,2019-08-11,42.0099983215332,0,2903394
15,27,580,35.983,152.206,2019-08-16,33.88999938964844,0,2903394
16,27,620,35.983,152.206,2019-08-16,33.88999938964844,0,2903394
12,28,460,35.599,152.954,2019-08-21,35.880001068115234,0,2903394
13,28,500,35.599,152.954,2019-08-21,35.880001068115234,0,2903394
11,30,420,34.823,155.068,2019-08-31,43.900001525878906,0,2903394
13,30,500,34.823,155.068,2019-08-31,43.900001525878906,0,2903394
8,31,300,35.16,155.989,2019-09-05,41.939998626708984,0,2903394
11,32,420,35.268,156.599,2019-09-10,57.619998931884766,0,2903394
9,33,340,35.743,156.873,2019-09-15,29.780000686645508,0,2903394
10,33,380,35.743,156.873,2019-09-15,29.780000686645508,0,2903394
10,34,380,36.286,156.764,2019-09-20,36.130001068115234,0,2903394
10,35,380,36.583,156.768,2019-09-25,47.959999084472656,0,2903394
11,35,420,36.583,156.768,2019-09-25,47.959999084472656,0,2903394
10,36,380,36.747,156.942,2019-09-30,61.589996337890625,0,2903394
11,36,420,36.747,156.942,2019-09-30,61.589996337890625,0,2903394
7,38,260,37.007,157.021,2019-10-10,49.88999938964844,0,2903394
8,38,300,37.007,157.021,2019-10-10,49.88999938964844,0,2903394
7,39,260,37.019,156.99,2019-10-15,45.81999969482422,0,2903394
8,39,300,37.019,156.99,2019-10-15,45.81999969482422,0,2903394
7,40,260,37.077,157.098,2019-10-20,61.43000030517578,0,2903394
8,40,300,37.077,157.098,2019-10-20,61.43000030517578,0,2903394
9,41,340,37.448,157.685,2019-10-25,94.350006103515625,0,2903394
10,42,380,37.728,158.568,2019-10-30,87.93000030517578,0,2903394
11,42,420,37.728,158.568,2019-10-30,87.93000030517578,0,2903394
6,43,220,37.7,159.492,2019-11-04,92.04000091552734,1,2903394
12,43,460,37.7,159.492,2019-11-04,92.04000091552734,0,2903394
13,43,500,37.7,159.492,2019-11-04,92.04000091552734,0,2903394
13,44,500,37.222,160.193,2019-11-09,69.84000396728516,0,2903394
13,47,500,35.348,161.104,2019-11-24,106.05000305175781,0,2903394
11,49,420,35.214,162.032,2019-12-04,91.86000061035156,0,2903394
8,52,300,36.134,162.499,2019-12-19,119.76000213623047,0,2903394
8,53,300,36.445,162.241,2019-12-24,113.9800033569336,0,2903394
6,54,220,36.79,161.987,2019-12-29,126.06999969482422,1,2903394
9,54,340,36.79,161.987,2019-12-29,126.06999969482422,0,2903394
7,55,260,37.035,161.755,2020-01-03,129.8699951171875,0,2903394
8,55,300,37.035,161.755,2020-01-03,129.8699951171875,0,2903394
7,57,260,37.318,161.437,2020-01-13,135.82000732421875,0,2903394
7,58,260,37.33,161.348,2020-01-18,134.0500030517578,0,2903394
8,58,300,37.33,161.348,2020-01-18,134.0500030517578,0,2903394
8,59,300,37.371,161.36,2020-01-23,130.2100067138672,0,2903394
7,60,260,37.304,161.483,2020-01-28,140.00999450683594,0,2903394
8,60,300,37.304,161.483,2020-01-28,140.00999450683594,0,2903394
7,61,260,37.396,161.786,2020-02-02,187.8300018310547,1,2903394
9,62,340,37.567,162.269,2020-02-07,221.83999633789062,0,2903394
7,63,260,37.843,162.917,2020-02-12,71.84000396728516,1,2903394
10,63,380,37.843,162.917,2020-02-12,71.84000396728516,0,2903394
8,64,300,37.948,163.594,2020-02-17,27.950000762939453,1,2903394
6,67,220,37.745,165.079,2020-03-03,150.11000061035156,1,2903394
6,69,220,37.905,164.977,2020-03-13,57.91999816894531,1,2903394
7,70,260,37.94,164.678,2020-03-18,126,1,2903394
8,70,300,37.94,164.678,2020-03-18,126,0,2903394
10,70,380,37.94,164.678,2020-03-18,126,0,2903394
6,72,220,37.996,164.34,2020-03-28,108.08000183105469,1,2903394
6,74,220,37.928,164.075,2020-04-07,122.02999877929688,1,2903394
7,75,260,37.843,164.04,2020-04-12,153.85000610351562,1,2903394
8,75,300,37.843,164.04,2020-04-12,153.85000610351562,0,2903394
7,77,260,37.697,163.718,2020-04-22,133.9600067138672,1,2903394
8,77,300,37.697,163.718,2020-04-22,133.9600067138672,0,2903394
7,79,260,37.457,163.59,2020-05-02,55.91999816894531,0,2903394
8,79,300,37.457,163.59,2020-05-02,55.91999816894531,0,2903394
8,80,300,37.032,163.541,2020-05-07,41.86000061035156,0,2903394
9,80,340,37.032,163.541,2020-05-07,41.86000061035156,0,2903394
11,81,420,36.405,163.498,2020-05-12,233.97000122070312,0,2903394
9,82,340,36.082,163.605,2020-05-17,117.9800033569336,0,2903394
7,83,260,35.957,163.576,2020-05-22,37.9900016784668,0,2903394
8,84,300,35.786,163.509,2020-05-27,41.900001525878906,0,2903394
9,84,340,35.786,163.509,2020-05-27,41.900001525878906,0,2903394
7,86,260,35.452,163.111,2020-06-06,21.93000030517578,0,2903394
8,86,300,35.452,163.111,2020-06-06,21.93000030517578,0,2903394
8,87,300,35.241,163.077,2020-06-11,27.8700008392334,0,2903394
8,88,300,35.139,163.249,2020-06-16,35.810001373291016,0,2903394
8,89,300,35.152,163.74,2020-06-21,27.950000762939453,0,2903394
6,90,220,35.312,164.607,2020-06-26,43.88999938964844,1,2903394
7,90,260,35.312,164.607,2020-06-26,43.88999938964844,0,2903394
9,90,340,35.312,164.607,2020-06-26,43.88999938964844,0,2903394
13,92,500,35.212,166.098,2020-07-06,13.369999885559082,0,2903394
10,95,380,34.922,167.994,2020-07-21,45.630001068115234,0,2903394
11,97,420,34.516,169.24,2020-07-31,24.059999465942383,0,2903394
10,98,380,34.152,169.666,2020-08-05,17.529998779296875,0,2903394
11,98,420,34.152,169.666,2020-08-05,17.529998779296875,0,2903394
13,100,500,33.696,170.298,2020-08-15,26.139999389648438,0,2903394
11,101,420,33.433,170.682,2020-08-20,23.719999313354492,0,2903394
12,101,460,33.433,170.682,2020-08-20,23.719999313354492,0,2903394
14,102,540,33.241,171.104,2020-08-25,29.90999984741211,0,2903394
13,103,500,33.176,171.417,2020-08-30,16.229999542236328,0,2903394
6,117,220,34.142,172.328,2020-11-08,71.779998779296875,1,2903394
13,117,500,34.142,172.328,2020-11-08,71.779998779296875,0,2903394
12,124,460,34.682,171.299,2020-12-13,87.970001220703125,0,2903394
8,146,300,36.473,168.442,2021-04-02,123.6500015258789,1,2903394
10,147,380,36.553,168.45,2021-04-07,3.799999952316284,0,2903394
6,148,220,36.425,168.353,2021-04-12,60.029998779296875,1,2903394
7,149,260,36.454,168.423,2021-04-17,33.900001525878906,1,2903394
10,149,380,36.454,168.423,2021-04-17,33.900001525878906,0,2903394
7,150,260,36.625,168.594,2021-04-22,41.72999954223633,1,2903394
9,150,340,36.625,168.594,2021-04-22,41.72999954223633,0,2903394
7,151,260,36.737,168.527,2021-04-27,62,1,2903394
8,151,300,36.737,168.527,2021-04-27,62,1,2903394
8,152,300,36.729,168.427,2021-05-02,85.94999694824219,1,2903394
7,153,260,36.701,168.358,2021-05-07,71.87999725341797,1,2903394
7,156,260,36.673,167.328,2021-05-22,57.65999984741211,1,2903394
10,159,380,35.972,164.921,2021-06-06,61.66999816894531,0,2903394
10,160,380,35.517,164.299,2021-06-11,47.97999954223633,0,2903394
6,165,220,36.158,165.256,2021-07-06,27.850000381469727,1,2903394
9,166,340,36.495,164.803,2021-07-11,47.81999969482422,0,2903394
9,167,340,36.712,164.432,2021-07-16,2.2199997901916504,1,2903394
11,167,420,36.712,164.432,2021-07-16,2.2199997901916504,0,2903394
10,170,380,37.839,162.245,2021-07-31,28,0,2903394
10,171,380,38.528,162.389,2021-08-05,19.119998931884766,0,2903394
6,173,220,39.095,163.08,2021-08-15,39.900001525878906,1,2903394
8,173,300,39.095,163.08,2021-08-15,39.900001525878906,0,2903394
7,174,260,39.121,163.049,2021-08-20,45.77000045776367,1,2903394
8,175,300,39.223,162.874,2021-08-25,33.279998779296875,0,2903394
7,178,260,39.718,162.423,2021-09-09,38,1,2903394
8,178,300,39.718,162.423,2021-09-09,38,0,2903394
7,179,260,39.84,162.257,2021-09-14,36.06999969482422,1,2903394
8,180,300,39.909,162.164,2021-09-19,43.40999984741211,1,2903394
10,180,380,39.909,162.164,2021-09-19,43.40999984741211,0,2903394
7,182,260,40.1,161.984,2021-09-29,49.81999969482422,1,2903394
7,183,260,40.289,161.876,2021-10-04,43.87000274658203,1,2903394
8,183,300,40.289,161.876,2021-10-04,43.87000274658203,0,2903394
7,184,260,40.417,161.82,2021-10-09,51.630001068115234,1,2903394
8,184,300,40.417,161.82,2021-10-09,51.630001068115234,0,2903394
8,185,300,40.512,161.849,2021-10-14,66.0300064086914,0,2903394
7,186,260,40.62,161.939,2021-10-19,65.7699966430664,1,2903394
8,186,300,40.62,161.939,2021-10-19,65.7699966430664,1,2903394
6,187,220,40.729,162.066,2021-10-24,61.7400016784668,1,2903394
7,187,260,40.729,162.066,2021-10-24,61.7400016784668,1,2903394
9,187,340,40.729,162.066,2021-10-24,61.7400016784668,0,2903394
7,188,260,40.86,162.258,2021-10-29,61.83000183105469,1,2903394
9,188,340,40.86,162.258,2021-10-29,61.83000183105469,0,2903394
7,189,260,40.97,162.406,2021-11-03,67.9800033569336,1,2903394
9,189,340,40.97,162.406,2021-11-03,67.9800033569336,0,2903394
7,192,260,41.088,163.05,2021-11-18,50.0099983215332,1,2903394
7,193,260,41.021,163.278,2021-11-23,77.80999755859375,0,2903394
7,194,260,40.928,163.45,2021-11-28,80.0999984741211,0,2903394
6,195,220,40.781,163.622,2021-12-03,82.05999755859375,1,2903394
6,198,220,40.654,163.77,2021-12-18,88.19000244140625,0,2903394
6,200,220,40.622,163.842,2021-12-28,118.12999725341797,0,2903394
8,200,300,40.622,163.842,2021-12-28,118.12999725341797,0,2903394
7,201,260,40.553,163.911,2022-01-02,116.08000183105469,0,2903394
6,202,220,40.524,163.941,2022-01-07,102.12000274658203,1,2903394
7,203,260,40.411,163.988,2022-01-12,114.18000030517578,0,2903394
7,205,260,40.33,164.031,2022-01-22,124.0199966430664,0,2903394
6,207,220,40.447,164.072,2022-02-01,154.27000427246094,1,2903394
7,207,260,40.447,164.072,2022-02-01,154.27000427246094,0,2903394
8,209,300,40.487,164.133,2022-02-11,148.13999938964844,0,2903394
8,210,300,40.47,164.162,2022-02-16,182.1699981689453,0,2903394
7,212,260,40.422,164.229,2022-02-26,186.16000366210938,1,2903394
10,214,380,40.454,164.311,2022-03-08,276.1499938964844,0,2903394
7,1,260,47.032,159.971,2019-06-03,111.93000030517578,0,2903395
7,3,260,46.979,159.868,2019-06-05,114.16000366210938,0,2903395
7,4,260,46.963,159.833,2019-06-06,114.19999694824219,0,2903395
8,6,300,46.919,159.787,2019-06-08,120.08000183105469,0,2903395
8,7,300,46.908,159.776,2019-06-09,116.02999877929688,0,2903395
8,8,300,46.892,159.749,2019-06-10,114.08999633789062,0,2903395
8,12,300,46.89,159.663,2019-06-14,108.4800033569336,0,2903395
9,48,340,45.801,155.554,2019-11-29,69.79000091552734,0,2903395
8,52,300,44.412,154.008,2019-12-19,100.16000366210938,0,2903395
8,53,300,44.127,153.692,2019-12-24,111.94999694824219,0,2903395
8,54,300,44.065,153.477,2019-12-29,105.80999755859375,0,2903395
12,55,460,44.123,153.193,2020-01-03,106.0199966430664,0,2903395
10,70,380,43.44,148.488,2020-03-18,142.11000061035156,0,2903395
8,87,300,43.634,149.156,2020-06-11,4.199999809265137,1,2903395
10,87,380,43.634,149.156,2020-06-11,4.199999809265137,1,2903395
7,92,260,43.11,148.174,2020-07-06,2.490000009536743,0,2903395
14,99,540,42.732,148.635,2020-08-10,4.019999980926514,1,2903395
6,101,220,42.72,149.277,2020-08-20,7.849999904632568,0,2903395
11,101,420,42.72,149.277,2020-08-20,7.849999904632568,1,2903395
7,125,260,40.131,145.129,2020-12-18,62.08000183105469,1,2903395
8,127,300,39.28,146.153,2020-12-28,84.16999816894531,0,2903395
6,129,220,38.23,146.164,2021-01-07,9.929999351501465,0,2903395
7,129,260,38.23,146.164,2021-01-07,9.929999351501465,0,2903395
10,131,380,36.708,146.406,2021-01-17,147.97000122070312,0,2903395
16,144,620,35.297,144.034,2021-03-23,357.8900146484375,0,2903395
8,146,300,36.669,143.435,2021-04-02,65.9800033569336,1,2903395
16,149,620,37.5,144.367,2021-04-17,137.69000244140625,0,2903395
17,155,660,35.983,145.792,2021-05-17,65.93000030517578,0,2903395
12,158,460,36.35,148.747,2021-06-01,46.09000015258789,0,2903395
12,159,460,36.893,150.113,2021-06-06,45.959999084472656,0,2903395
14,160,540,36.402,151.359,2021-06-11,75.75,0,2903395
16,161,620,35.992,151.853,2021-06-14,43.88999938964844,0,2903395
17,162,660,35.852,152.09,2021-06-16,50.08000183105469,0,2903395
17,164,660,35.623,152.623,2021-06-20,63.970001220703125,0,2903395
18,164,700,35.623,152.623,2021-06-20,63.970001220703125,0,2903395
10,166,380,35.371,152.904,2021-06-23,59.900001525878906,1,2903395
18,166,700,35.371,152.904,2021-06-23,59.900001525878906,0,2903395
11,167,700,35.331,152.951,2021-06-23,437.66998291015625,0,2903395
11,168,700,35.288,153.003,2021-06-24,503.9700012207031,0,2903395
10,14,380,44.209,154.518,2019-09-06,22.1299991607666,1,2903396
10,17,380,44.14,154.412,2019-09-09,27.479999542236328,1,2903396
