WMO,CYCLE_NUMBER,critical_pres,total_area_aou,total_area_bbp,integrated_poc
6901519,30,620,885.08437244579045,0.00309758625696635,570.224760859391
6901519,134,620,3265.5868806810176,0.00309758625696635,155.51341505795997
6901519,124,420,2440.710116311975,0.00309758625696635,175.27856122467054
6901519,109,500,698.031318631509,0.00309758625696635,86.53476525487405
6901519,164,340,919.0052755371505,0.00309758625696635,132.84637273351984
6901519,128,500,977.4388761082744,0.00309758625696635,175.15174723739955
6901519,114,700,1022.9735011240188,0.00309758625696635,36.58462150229041
6901519,117,820,886.6170258098064,0.00309758625696635,66.34539724781825
6901519,108,460,568.5213112788824,0.00309758625696635,27.975108168055286
6901585,65,420,191.64272520817659,0.00309758625696635,108.42013125892535
5906542,2,220,3132.3461182786996,0.00309758625696635,628.4295279873044
5906542,12,540,0,0.00309758625696635,60.54291884765479
5906542,16,380,943.6675013304099,0.00309758625696635,80.83966229448102
5906542,57,380,559.0256835201319,0.00309758625696635,15.852414313871046
5906542,11,340,2627.6029894029243,0.00309758625696635,412.2591276759208
5906542,17,340,1829.3462935497294,0.00309758625696635,157.14517247216503
5906542,41,260,2252.1740937425543,0.00309758625696635,290.54000571107014
5906542,15,260,992.1112517655866,0.00309758625696635,321.12970037914533
5906542,1,460,0,0.00309758625696635,29.218039470492872
5904845,79,340,1162.047560142514,0.00309758625696635,175.87540195564193
5904845,29,460,0,0.00309758625696635,54.6124034980342
5904845,1,420,1446.1749027284545,0.00309758625696635,42.787511657070624
5904684,136,260,778.3416521042606,0.00309758625696635,95.74890029954126
6904113,14,220,876.1806165396931,0.00309758625696635,188.90936924281496
6904113,36,380,778.7722663550622,0.00309758625696635,139.6428496486298
2903455,18,260,59.82643837813794,0.00309758625696635,158.83773937611082
2903455,38,420,723.8657298615767,0.00309758625696635,23.466124768061082
5904474,131,460,2575.402602302934,0.00309758625696635,195.54962992539615
5904474,133,300,1844.112506133197,0.00309758625696635,152.922502129654
5903612,69,260,698.8026671533805,0.00309758625696635,10690.544266071325
6901688,77,260,2240.697163841042,0.00309758625696635,365.6530004595383
6901515,69,420,450.4560389063773,0.00309758625696635,198.70148286128352
6901515,10,540,1953.4853614470169,0.00309758625696635,1199.3794050399094
5904679,14,420,0,0.00309758625696635,64.28814972480677
5904679,8,300,877.0104796796024,0.00309758625696635,93.0851062264641
5904682,144,220,2391.287753503877,0.00309758625696635,88.0864563120183
5904682,126,220,1644.5723970790318,0.00309758625696635,54.702541490475916
5904682,131,300,793.7590824388928,0.00309758625696635,80.2161306930468
5904682,2,460,609.0428640255329,0.00309758625696635,253.01939983714004
5904682,125,220,1754.8869132518832,0.00309758625696635,46.85933590650652
5904682,4,340,899.4135225823893,0.00309758625696635,177.11127009006242
5904682,129,380,3423.705984506918,0.00309758625696635,409.7978163720465
6902904,138,340,909.8309232718631,0.00309758625696635,432.5779376619532
6902904,122,220,3744.8207815093792,0.00309758625696635,414.69617607849506
6902904,37,220,1374.7572567884572,0.00309758625696635,427.31348659821293
6902904,41,220,1769.0930040095825,0.00309758625696635,446.5960458957223
6902904,28,220,1217.1935406711607,0.00309758625696635,280.750559731039
6902904,124,300,1726.5583418424621,0.00309758625696635,155.23679628234703
6902904,31,220,4.637816733198224,0.00309758625696635,177.0103791168709
6902904,121,260,792.5161124279871,0.00309758625696635,310.8027228127194
5906305,143,500,909.6651344720938,0.00309758625696635,58.419350901990875
5904686,27,340,3355.837769148883,0.00309758625696635,270.10800143480367
5904686,28,380,2582.5861987422513,0.00309758625696635,116.54522125581991
5904686,22,300,1180.8456040718222,0.00309758625696635,52.84854216853029
5904686,24,220,3645.204850104386,0.00309758625696635,677.4881250669794
5904686,20,300,1985.628633175946,0.00309758625696635,113.02874663504439
5904686,26,260,3331.8843678093094,0.00309758625696635,246.5028171250832
5904661,32,260,2202.8335442310977,0.00309758625696635,458.3152295255422
5904661,135,380,1262.4545754403089,0.00309758625696635,42.087304577606005
5904661,56,460,2433.9282005624323,0.00309758625696635,692.3756281582274
5904661,55,460,1933.729205678087,0.00309758625696635,331.3009322871263
6902668,4,380,3669.601604796578,0.00309758625696635,330.53738536322373
6902668,97,380,1967.2154526799957,0.00309758625696635,258.6730896056427
6902668,90,300,1791.5711356172394,0.00309758625696635,288.53918331113374
5906315,23,500,1447.2881703732444,0.00309758625696635,35.01595594277655
5906315,22,500,1310.1654326587686,0.00309758625696635,17.221640852381366
5906315,24,540,2918.676039594294,0.00309758625696635,251.0294821756696
4903532,17,220,2254.5310551785087,0.00309758625696635,315.7226905695576
4903532,42,420,558.3500108441013,0.00309758625696635,240.4324584150727
2903864,19,300,1058.8006497212807,0.00309758625696635,43.402086427023754
6902953,13,260,4278.6605432606675,0.00309758625696635,2434.3857462587525
6902953,27,340,3198.9748162738397,0.00309758625696635,255.00416090444003
6902953,24,260,1501.4978163623896,0.00309758625696635,225.2775658807655
6902828,206,300,102.28989684742848,0.00309758625696635,48.40534331107153
5904683,8,380,334.1043028640361,0.00309758625696635,165.81494778505055
5904683,133,260,863.0836422598531,0.00309758625696635,33.157604435235676
5904683,18,460,879.9668809259116,0.00309758625696635,11.159071094182025
5904683,49,260,4232.577842713146,0.00309758625696635,113.63488952614053
5904683,51,220,1611.9588950725265,0.00309758625696635,2.845912660590289
5904683,143,420,396.1112372955922,0.00309758625696635,23.013554589861766
5904683,166,740,192.21296488292177,0.00309758625696635,34.15189948832903
5904683,38,460,1863.2038427624175,0.00309758625696635,31.4029770957213
5904683,127,420,587.8332767142242,0.00309758625696635,21.211154243943664
5904683,142,300,1092.5440797101248,0.00309758625696635,62.22100049017643
5904104,152,340,638.0588742094124,0.00309758625696635,49.33651460905418
1902304,120,380,2177.2959461382197,0.00309758625696635,73.9408190517617
1902304,112,540,672.8646036123087,0.00309758625696635,88.4757741178076
1902304,150,220,967.9372110678565,0.00309758625696635,58.250008599594466
1902304,172,580,2863.080681287132,0.00309758625696635,205.38001321799416
5905072,31,260,520.8367423716791,0.00309758625696635,90.95973503766281
5905072,84,380,1138.8905616637505,0.00309758625696635,625.6895777647345
5905072,72,500,2160.024760492559,0.00309758625696635,86.45283335080524
5905072,99,260,283.9467709446514,0.00309758625696635,48.521190424259416
5905072,107,420,436.92937344530014,0.00309758625696635,40.35879063942419
5905072,43,260,847.1596485713507,0.00309758625696635,94.05811430674132
5905072,34,220,622.0540999433787,0.00309758625696635,118.77203956547564
5905072,29,260,545.4586425834489,0.00309758625696635,11.605727998614674
5905072,69,260,2497.3183417637924,0.00309758625696635,100.94689175215495
5905072,123,420,2995.7149920052225,0.00309758625696635,192.86704157499062
5905072,41,380,1641.7055894545927,0.00309758625696635,207.86014593434933
5905103,138,300,9211.639238353595,0.00309758625696635,1256.0736501973263
5905103,142,260,1669.738460145951,0.00309758625696635,52.06879088241792
5905103,156,380,1504.1610234378447,0.00309758625696635,73.09586247633256
5905103,140,380,2883.4776668776153,0.00309758625696635,112.77612757711472
5905103,62,340,412.8160604792515,0.00309758625696635,57.50076845899249
5905103,155,340,2294.694136317255,0.00309758625696635,53.290561056004336
5905103,76,380,969.7922317470188,0.00309758625696635,19.710857518639106
5905103,152,300,964.3181906392562,0.00309758625696635,45.59854355633703
5905103,157,260,2651.3289548702182,0.00309758625696635,105.12540736013233
5905103,73,380,534.5257775545573,0.00309758625696635,75.89169676211341
5905103,151,420,0,0.00309758625696635,2.9678157359786215
5905103,137,260,1723.0855389445426,0.00309758625696635,79.74959141236677
5905103,86,300,789.2379558971422,0.00309758625696635,120.51370399018035
5905103,72,220,1034.731040636663,0.00309758625696635,133.32862932168103
5904476,36,580,1294.8324842039606,0.00309758625696635,72.71166023814465
1902453,41,420,2804.15321815522,0.00309758625696635,15.580440470345955
1902453,9,300,2030.8727030432751,0.00309758625696635,149.6503994799659
1902453,29,580,323.05334494188963,0.00309758625696635,64.05371889634196
1902453,14,460,820.4269880545995,0.00309758625696635,62.523204751226224
1902453,3,380,1602.1847149343532,0.00309758625696635,90.28388319906234
5905378,9,420,285.75292692429093,0.00309758625696635,31.68274075681792
5905378,8,340,1039.7401850068836,0.00309758625696635,177.4060570794573
6901770,65,300,674.8654700157938,0.00309758625696635,73.2897592514907
5906035,145,300,2434.583531463055,0.00309758625696635,74.91708969305817
5906035,78,740,1456.280240992625,0.00309758625696635,126.07332059360385
5906035,127,500,2246.7693638757974,0.00309758625696635,69.69043098621161
5906035,49,860,900.2167771446286,0.00309758625696635,59.97250474833559
5906035,83,700,3046.1565902525313,0.00309758625696635,117.06518951736417
5906035,51,380,1235.7301818648948,0.00309758625696635,169.71066680558403
5906035,142,300,2251.190009077983,0.00309758625696635,83.87466408489044
5906035,81,740,681.0701929607034,0.00309758625696635,100.79660977486503
5906035,119,340,72.67295153635052,0.00309758625696635,44.75316305979249
5906035,54,660,6313.368319571691,0.00309758625696635,195.00627781493552
5906035,80,740,1685.4611198186203,0.00309758625696635,163.45668070923134
5906035,143,380,2361.728714508163,0.00309758625696635,184.13396623187415
5906035,71,260,3070.9066620719227,0.00309758625696635,394.9738762655299
5906035,63,260,1290.262446617782,0.00309758625696635,86.89254679420182
5906035,120,420,2667.7372916255513,0.00309758625696635,99.28786648576752
5906035,53,700,2119.3113462668884,0.00309758625696635,126.90221937404341
5906035,128,420,1433.5130861801351,0.00309758625696635,119.80092744181084
5906035,64,700,993.1233673836821,0.00309758625696635,116.4886469727051
5906035,72,300,2314.609619589422,0.00309758625696635,223.5663572875843
6901646,9,780,515.7995212896093,0.00309758625696635,78.18201736690823
6901646,21,420,700.654595623749,0.00309758625696635,108.55019943156259
4901803,34,340,5229.257650754562,0.00309758625696635,467.3625029165784
4901803,35,380,4497.811571173377,0.00309758625696635,327.16914081092926
4901803,96,300,1842.5796702005816,0.00309758625696635,130.76693388023426
4901803,93,300,2789.761094801641,0.00309758625696635,111.55046932668617
4901803,7,380,3742.856005692737,0.00309758625696635,150.2923037259144
5904659,101,220,3319.196441890206,0.00309758625696635,178.11370360672282
5904659,17,460,1214.1617682612991,0.00309758625696635,106.2859391120758
5906573,11,380,1247.6821400385238,0.00309758625696635,92.94441886838948
6901769,123,220,375.8858107610063,0.00309758625696635,234.27870485086507
6901657,56,260,901.1635353935212,0.00309758625696635,179.42121930951802
5904673,51,340,1617.2109190285369,0.00309758625696635,35.0299542967489
5904673,48,260,3719.622123212876,0.00309758625696635,110.61432975714528
5904673,50,260,2180.2238311202514,0.00309758625696635,79.99156341757319
5904673,90,220,963.6476968059415,0.00309758625696635,26.228916905816476
5904673,33,220,3462.1865741841525,0.00309758625696635,206.73313162080063
5904673,34,300,2831.868746743719,0.00309758625696635,240.656149733568
5904673,57,220,1791.8386938180768,0.00309758625696635,481.6729239207021
5904673,89,300,3797.502669848945,0.00309758625696635,82.75599781512189
5904673,26,380,2108.7385128789424,0.00309758625696635,214.5915401007124
5904673,12,380,2575.4343631451934,0.00309758625696635,41.963296276976756
5904673,53,220,4697.578875749383,0.00309758625696635,234.87465103078395
5904673,80,300,513.1974394223324,0.00309758625696635,64.08818291202942
5904673,19,300,1407.2811577168738,0.00309758625696635,92.07811979467164
5904673,83,420,551.1978397068735,0.00309758625696635,50.97547917305705
5904673,11,380,4783.3134515413585,0.00309758625696635,98.7509726154323
5904673,105,260,2205.0485508438123,0.00309758625696635,248.97963683587088
5904673,21,220,2589.601540351853,0.00309758625696635,254.880200473307
5904673,9,380,1900.8786764096717,0.00309758625696635,46.03957363640671
5904673,55,260,2676.5937429107767,0.00309758625696635,115.78665085555268
1902455,30,380,2835.9589226297144,0.00309758625696635,201.32781140366123
1902455,45,260,4554.790163455751,0.00309758625696635,111.3834266805761
1902455,43,380,6696.237982828191,0.00309758625696635,71.71599371068598
1902455,36,420,1101.9115203894376,0.00309758625696635,105.38058976327437
1902455,44,340,1570.6636130922993,0.00309758625696635,157.3741308766096
1902455,7,380,2707.5961749473463,0.00309758625696635,105.73445930046398
1902455,20,340,2668.8585257997693,0.00309758625696635,174.5261561441863
5905555,33,380,192.21047677816185,0.00309758625696635,139.28857374421204
5905071,38,380,4482.819743400907,0.00309758625696635,178.69605051744074
5905071,39,340,1413.1725365712227,0.00309758625696635,124.8238971883581
5905071,23,820,496.41271040807413,0.00309758625696635,57.62188218038016
5906444,13,540,1889.1882410172414,0.00309758625696635,39.83260902589592
5906444,52,500,780.0518070846523,0.00309758625696635,98.53131860659911
5906244,18,260,530.7393918243533,0.00309758625696635,326.2839666891663
5906207,166,500,556.191398973769,0.00309758625696635,12.844160056094948
5906207,100,340,2722.5727670488304,0.00309758625696635,254.88930056285278
5906207,77,420,926.0532572147845,0.00309758625696635,45.551972057295465
5906207,76,260,535.0590870991754,0.00309758625696635,114.80577499285177
5906207,131,420,2674.7053293632016,0.00309758625696635,43.229293598565214
5906207,80,260,1313.9112999611766,0.00309758625696635,148.17154199306103
7901098,36,300,2706.5632433083183,0.00309758625696635,78.01747907981903
5906213,93,300,2476.491738118014,0.00309758625696635,200.42114340537344
5906213,120,380,1627.3780571627299,0.00309758625696635,78.42630687749208
6901485,178,260,1028.2499621433635,0.00309758625696635,239.14661100510233
6901485,46,340,1041.1283833046784,0.00309758625696635,88.75550718180986
6901485,3,700,1043.887833210563,0.00309758625696635,97.20488636949685
6901485,26,580,439.52089709191637,0.00309758625696635,166.42171906699573
5904846,101,380,572.7103399697173,0.00309758625696635,231.65759512089247
5904179,126,220,4249.2831143751755,0.00309758625696635,644.2278100605453
5904179,74,420,45.940597412856455,0.00309758625696635,44.45698577442697
5904179,158,220,7129.536313556661,0.00309758625696635,50.74570180254232
5904179,123,220,2402.815482065348,0.00309758625696635,267.71018433117064
5904179,132,220,1900.8403305247753,0.00309758625696635,12552.288827160823
5904179,130,220,276.3507645149031,0.00309758625696635,104.28805760656658
5904179,114,340,987.5950031941918,0.00309758625696635,66.44119967157853
5904179,54,260,1665.7269167440263,0.00309758625696635,94.32346206247274
5906438,32,220,1911.6555632747702,0.00309758625696635,175.93583880289134
5906438,47,380,2160.583161657694,0.00309758625696635,126.0666993127566
5906438,86,220,2161.099480450892,0.00309758625696635,180.2270063591759
5906438,36,220,2195.236454430429,0.00309758625696635,67.10038249713152
5906438,84,220,383.2933501454804,0.00309758625696635,112.29755788393695
5906438,51,420,736.9404970243789,0.00309758625696635,116.65895877315423
5906438,39,620,3717.686777980951,0.00309758625696635,267.33382054199086
5906438,90,380,1003.3380083993804,0.00309758625696635,134.5896105340114
5906438,49,260,4202.708256175371,0.00309758625696635,342.8265360212482
5906438,82,300,690.3600338620569,0.00309758625696635,78.59275255584878
5906438,52,660,205.60257233479936,0.00309758625696635,156.65360858500586
5906438,44,420,1421.484748878391,0.00309758625696635,170.55868250296987
5903586,118,300,858.9947964695729,0.00309758625696635,122.19112633038698
5903586,54,220,1253.0657392786263,0.00309758625696635,235.6500493784824
5903586,170,340,1633.4164529859572,0.00309758625696635,156.6562155478069
5903586,55,220,505.1579482515609,0.00309758625696635,119.12821407537787
5904984,51,300,1082.0603194720436,0.00309758625696635,89.55014482430519
5904984,32,340,673.7978213774808,0.00309758625696635,167.17504413051154
5904984,19,380,444.9310049970942,0.00309758625696635,62.977144870178556
5904984,62,300,1490.0040268062219,0.00309758625696635,57.98974749803574
5904984,46,300,2673.814320271012,0.00309758625696635,125.35971187585872
5904984,80,340,677.3660781432006,0.00309758625696635,109.02323487658794
5904984,24,900,937.990284003223,0.00309758625696635,61.81635065341673
5904984,35,300,2000.6391361552949,0.00309758625696635,117.85503057200934
5905556,69,340,6018.23014566548,0.00309758625696635,496.9141110726069
3902554,37,300,1775.0454499668558,0.00309758625696635,211.4576949078755
5906544,1,260,528.5395016873728,0.00309758625696635,53.55830621396947
5905079,61,380,1995.7544262048305,0.00309758625696635,25.062556875427067
5905079,23,500,2877.0807957678308,0.00309758625696635,214.49906522465076
5905079,33,700,752.0688794515771,0.00309758625696635,143.6581608431103
5905079,59,420,153.81210857339153,0.00309758625696635,89.11949968986268
5905079,62,540,1218.6760005537067,0.00309758625696635,66.12248253820557
5905079,87,420,902.1454962666776,0.00309758625696635,48.91848694543441
5905079,31,420,767.4682266111547,0.00309758625696635,161.8579433688353
5905079,92,380,0,0.00309758625696635,11.735847628333953
1902454,10,260,656.8968372468196,0.00309758625696635,116.84959679961302
1902454,40,220,3281.42496094901,0.00309758625696635,13.730621662342292
1902454,32,300,2983.354644823205,0.00309758625696635,306.6856421649287
1902454,3,220,2773.311673064535,0.00309758625696635,224.74137210982812
1902454,39,260,2812.693947650743,0.00309758625696635,67.00313737221448
1902454,25,300,5544.883192075823,0.00309758625696635,137.27461325110835
1902454,44,380,3617.833663082164,0.00309758625696635,259.91034048479145
1902454,34,260,6183.353661555133,0.00309758625696635,146.2704208020831
5906970,32,500,1235.928544093323,0.00309758625696635,59.80319647320966
6903825,32,740,164.56942662224824,0.00309758625696635,2170.9338916528995
5906238,48,540,0,0.00309758625696635,35.53939991683088
5906238,120,700,658.325087082057,0.00309758625696635,26.80071181591012
5906238,53,300,1504.585485132319,0.00309758625696635,84.42736881889495
5904473,57,420,329.78786844548523,0.00309758625696635,69.07538654571465
5904473,59,340,356.12383630176174,0.00309758625696635,73.96507662850172
5905970,67,300,471.6279723979719,0.00309758625696635,86.67072184833609
2903454,1,340,286.797906118405,0.00309758625696635,70.63294515262731
3902122,280,220,4657.068655969216,0.00309758625696635,881.2933176926682
5906220,31,420,2216.363888351589,0.00309758625696635,266.968902653329
5906220,46,300,2459.9634952284227,0.00309758625696635,135.57170350242023
5906220,62,420,1512.1532532896804,0.00309758625696635,37.96295565338817
5906209,19,500,292.5388607083684,0.00309758625696635,49.10847826222367
5906209,12,340,1084.5151513478163,0.00309758625696635,102.45987651167934
5906209,18,420,1758.4263850019543,0.00309758625696635,162.06715142823379
5906209,64,260,1066.7003572129993,0.00309758625696635,48.83883456721543
5906226,56,820,1335.4374081762908,0.00309758625696635,113.01689062557352
5906226,68,940,219.2915195196601,0.00309758625696635,0
5906226,43,860,1364.8461980759664,0.00309758625696635,152.54692282452143
5906226,47,860,283.902951718595,0.00309758625696635,20.308098659051687
5906226,60,660,1794.7523419667268,0.00309758625696635,104.98934981241501
5906226,75,740,274.1841150910292,0.00309758625696635,76.19615007991868
5906226,52,460,2367.8019485663644,0.00309758625696635,45.413537498432035
5905996,26,220,2953.948299243808,0.00309758625696635,479.8173826948165
5905971,115,700,1037.658784954036,0.00309758625696635,23.137758732333044
5905971,137,300,838.4081365398188,0.00309758625696635,109.58751453759923
2903466,6,380,4150.639929930071,0.00309758625696635,266.29343126733227
2903466,8,220,2381.154157631071,0.00309758625696635,165.11540346708134
5906576,50,540,2727.920186006371,0.00309758625696635,32.430766156659715
5906576,40,540,3633.6173553060407,0.00309758625696635,19.47057505288322
5906540,38,260,5935.070952461554,0.00309758625696635,260.09483654480795
5906540,62,380,5386.0198697019805,0.00309758625696635,154.86612099874353
5906033,63,300,418.6398122635438,0.00309758625696635,2.121285969822866
5905080,26,420,755.774264139735,0.00309758625696635,61.01512856400566
5904479,95,540,736.3783721820065,0.00309758625696635,233.64500058736255
5904479,16,220,1281.703493529682,0.00309758625696635,282.6615975379901
5904479,29,260,3118.010824060406,0.00309758625696635,226.1684679213281
5904479,32,300,2912.8181731175737,0.00309758625696635,1652.3337183468461
5904479,81,500,982.482990503356,0.00309758625696635,143.7299401945107
5904479,22,380,4113.025245033401,0.00309758625696635,568.5774453876681
5904479,17,300,4580.75043937259,0.00309758625696635,631.2372228654401
5904479,19,340,5583.253552741192,0.00309758625696635,626.0300455293401
5904479,40,460,1776.5888166315021,0.00309758625696635,173.14142042302723
5904479,39,380,1377.8578542141893,0.00309758625696635,146.47679347155588
5904479,18,260,1943.2354160869772,0.00309758625696635,223.22330766001713
5904479,87,500,2987.470143355012,0.00309758625696635,710.9868535678893
5904479,89,380,3983.350027092128,0.00309758625696635,158.40856749981833
5904479,51,580,781.2741409014294,0.00309758625696635,134.77878497336152
5906310,10,220,2134.3433113860265,0.00309758625696635,154.84655309034395
5906310,37,260,801.3852462453996,0.00309758625696635,44.86454618096952
5906310,8,220,1754.7501550197674,0.00309758625696635,339.4938958778168
5906539,55,260,1400.0656080817562,0.00309758625696635,30.65929439833199
5906539,13,420,1966.1346784645134,0.00309758625696635,144.47553679503227
5905073,22,220,1496.1209497563873,0.00309758625696635,195.246946079216
5905073,50,500,891.6891158843046,0.00309758625696635,102.42672699293257
5905073,29,540,2223.752827568173,0.00309758625696635,73.2966406598359
5905073,30,220,8232.806554688614,0.00309758625696635,467.8627102036632
5905073,37,220,1615.138474088625,0.00309758625696635,224.44960427177887
5905073,27,380,2720.464195119749,0.00309758625696635,101.86257222456477
5905073,41,420,198.84674071723407,0.00309758625696635,50.62236775455859
5905073,31,420,898.6451617437914,0.00309758625696635,50.307379229322734
5906581,45,420,3136.151337380717,0.00309758625696635,210.73510984236248
5906044,23,340,3253.734559574645,0.00309758625696635,94.13086942366441
5906044,40,300,2998.8133393855155,0.00309758625696635,50.145157077735206
5906044,81,300,3737.3760018083603,0.00309758625696635,6.900243306936041
5906044,199,260,2369.5368076892078,0.00309758625696635,1674.229692654791
5906044,20,340,3684.7412715928403,0.00309758625696635,124.34738533621774
5906044,116,260,4421.281273045246,0.00309758625696635,1.8678567188740611
5906044,19,340,2120.941006355021,0.00309758625696635,168.51155782444778
2903453,44,420,304.1085494955095,0.00309758625696635,9.240778050751064
5904688,157,340,1153.1421717753728,0.00309758625696635,29.10586176527425
5904688,77,340,1676.2506897247863,0.00309758625696635,176.66184869264777
5904688,68,340,588.7583043352154,0.00309758625696635,75.71774192290543
5904688,74,420,341.68099310151206,0.00309758625696635,4.963047225333276
5904688,75,500,1155.6135138518562,0.00309758625696635,22.033596018835382
5904688,12,340,68.76461265760264,0.00309758625696635,17.867899346208063
5906249,56,220,1710.7447097273557,0.00309758625696635,91.23258304063516
5906249,93,220,3046.3387970288945,0.00309758625696635,272.36365625147346
5906249,55,260,1666.6563086799126,0.00309758625696635,104.95535118692001
5906249,58,300,676.3248488719673,0.00309758625696635,47.050994041679665
6902737,90,420,203.85027277008533,0.00309758625696635,152.2519999176178
6902737,196,340,399.2614524968858,0.00309758625696635,1774.4670906915294
6902737,137,220,4465.513145591242,0.00309758625696635,354.9888503024759
6902737,190,460,351.31872490971284,0.00309758625696635,316.94653241605477
6902737,193,500,72.51684298958715,0.00309758625696635,305.0323328330204
6902737,186,300,4100.9175335091295,0.00309758625696635,614.9565183661446
6902737,136,220,571.7477156864622,0.00309758625696635,1786.121256737077
6902737,119,220,2709.299672977931,0.00309758625696635,2621.3371655721858
6902737,187,260,3829.9136745456985,0.00309758625696635,659.9783330081949
2903854,26,220,1508.8864391343757,0.00309758625696635,43.55392703741769
2903467,10,380,2777.2178734208587,0.00309758625696635,47.433395647418514
2903467,4,380,2945.4654411451943,0.00309758625696635,93.87122536722647
2903467,6,380,1474.0692412625594,0.00309758625696635,51.59068157619181
2903467,29,380,4541.6410384583105,0.00309758625696635,68.99221445889557
2903467,3,340,2312.742568716862,0.00309758625696635,94.56798982238892
2903467,5,380,2099.9736866654316,0.00309758625696635,112.02936215916579
2903467,37,300,927.0797297684469,0.00309758625696635,73.13368887221979
5905553,113,220,2557.5535901266544,0.00309758625696635,749.8736362450185
5906248,29,620,418.7253517552024,0.00309758625696635,132.1092940577707
5906248,28,700,929.4295281477066,0.00309758625696635,70.32662408086347
5906248,34,460,1065.8372119458998,0.00309758625696635,126.99158972243738
5906248,22,380,1358.6633426133167,0.00309758625696635,205.1289629334568
5906248,65,300,843.2980555108592,0.00309758625696635,149.53981703804538
6904241,35,220,937.1944009357459,0.00309758625696635,102.7837858353902
6904241,17,340,215.3535328200691,0.00309758625696635,243.71214722617512
6904241,33,260,63.73119184894542,0.00309758625696635,465.3381627631153
5906509,34,260,1605.6213961574272,0.00309758625696635,142.9327111611457
5905076,1,420,1513.9433754429488,0.00309758625696635,99.52026379378306
5905076,62,420,0,0.00309758625696635,17.796855683704138
5905076,6,500,620.9787005714392,0.00309758625696635,76.88069193956512
5905076,132,340,1340.7848728393183,0.00309758625696635,112.82285427188609
5905076,91,420,1829.8037864347693,0.00309758625696635,68.21445233952794
5905076,58,220,4350.042194471557,0.00309758625696635,293.8906648478231
5905076,89,300,1453.3425845315953,0.00309758625696635,46.17029475314438
5905076,19,500,524.5626562906349,0.00309758625696635,22.6078300952575
5905076,45,220,394.6178030500293,0.00309758625696635,96.50632647103313
5905076,35,260,848.9001150164967,0.00309758625696635,159.97995246295358
5905076,31,540,290.13397257556056,0.00309758625696635,26.13687084816999
5905076,64,540,220.2466906001324,0.00309758625696635,15.765094706008718
5905076,141,220,962.9825129614496,0.00309758625696635,138.94297925943638
5905076,144,260,1756.445440754934,0.00309758625696635,132.6818822046044
5905076,81,420,0,0.00309758625696635,38.89232565198151
5905076,48,420,1302.6209175049632,0.00309758625696635,103.2137809201258
5905076,75,540,350.548269166171,0.00309758625696635,71.26069457968178
5905985,32,220,1465.46529722924,0.00309758625696635,403.8062477582333
7900562,198,260,909.5712191378504,0.00309758625696635,110.69966051591663
5906546,48,420,1204.150785112862,0.00309758625696635,58.99921326204756
5906546,1,700,0,0.00309758625696635,78.91937414385325
5906546,44,540,460.4506120987667,0.00309758625696635,28.657945790002497
5906546,51,420,0,0.00309758625696635,0
5906307,51,260,1332.9849128006542,0.00309758625696635,91.9778564736158
5906308,131,420,1187.8961240393824,0.00309758625696635,23.07695925034389
5906489,67,300,1181.1889804805273,0.00309758625696635,2.0213504822707136
5904188,158,660,2303.7313703997293,0.00309758625696635,33.27280842950997
5904188,8,420,1988.277143132355,0.00309758625696635,56.02849396072164
6902550,89,340,236.81962636967813,0.00309758625696635,66.25216151624332
6902550,190,260,1440.651664766727,0.00309758625696635,306.33868839768974
6902550,188,380,1862.4328817665514,0.00309758625696635,371.00342163855885
6902550,108,540,1329.5680169986103,0.00309758625696635,94.63565031006505
6902550,178,580,2177.891527885184,0.00309758625696635,168.2066636947237
6902550,171,420,982.2435306016821,0.00309758625696635,77.59993270512038
6902550,222,540,1284.5829788672334,0.00309758625696635,126.18272199439495
6902550,223,540,408.7429341478254,0.00309758625696635,6.597673735315271
6902550,104,660,262.7444683935155,0.00309758625696635,23.26621545313517
6902550,97,380,151.44671365688285,0.00309758625696635,116.59978298173067
6902550,102,380,536.3493683424989,0.00309758625696635,50.58219190562934
6902550,50,740,832.0042960238052,0.00309758625696635,99.95403205480996
5906235,78,420,533.6807745383553,0.00309758625696635,38.075794389007896
5906235,107,340,953.8303444883461,0.00309758625696635,67.7406740722708
5906235,85,220,936.4322298947236,0.00309758625696635,129.98120452766904
5906476,11,260,4478.50973951084,0.00309758625696635,99.49063119546568
5906003,20,540,0,0.00309758625696635,8.199749421004533
5906003,10,980,254.80374810940447,0.00309758625696635,15.629126708451823
5904693,76,220,16.729792556008693,0.00309758625696635,62.60705907251136
5904693,129,300,254.8096271227789,0.00309758625696635,37.92716996534158
5904693,139,860,659.6493078519853,0.00309758625696635,11.711525149374141
5904693,128,220,1947.8965628646156,0.00309758625696635,148.07111085968498
5904693,143,260,612.109396583818,0.00309758625696635,11.756147069338645
5905372,100,260,4591.48834613822,0.00309758625696635,94.06067895087236
5905372,71,220,3286.064316078763,0.00309758625696635,30.84729101845256
5905372,28,220,1283.9694615462063,0.00309758625696635,263.9539230875915
5905372,32,220,474.4365847972323,0.00309758625696635,32.08284815878316
5905372,47,340,406.87303570625534,0.00309758625696635,37.42748886889364
5905105,35,540,5054.6797595050775,0.00309758625696635,135.82449031784492
5905105,88,500,4805.401934906476,0.00309758625696635,256.5706517922004
5905105,89,500,4068.6681343822656,0.00309758625696635,186.2924852382007
6901771,143,380,660.4549684334906,0.00309758625696635,131.76236273115435
5904854,144,380,1319.1734881942264,0.00309758625696635,40.15330162851137
