CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM,SIGN_AOU,SIGN_SPIC,WMO
105,460,-53.6,-150.106,2020-12-06,30.799999237060547,0,TRUE,TRUE,5905371
105,500,-53.6,-150.106,2020-12-06,30.799999237060547,0,TRUE,TRUE,5905371
106,460,-54.007,-146.928,2020-12-16,45.9900016784668,0,TRUE,TRUE,5905371
109,500,-55.69,-142.852,2021-01-15,70.06999969482422,0,TRUE,TRUE,5905371
109,540,-55.69,-142.852,2021-01-15,70.06999969482422,0,TRUE,TRUE,5905371
110,460,-56.596,-139.803,2021-01-25,65.61000061035156,0,TRUE,TRUE,5905371
110,620,-56.596,-139.803,2021-01-25,65.61000061035156,0,TRUE,TRUE,5905371
111,460,-56.159,-138.789,2021-02-04,72.0199966430664,0,TRUE,TRUE,5905371
111,500,-56.159,-138.789,2021-02-04,72.0199966430664,0,TRUE,TRUE,5905371
119,540,-54.292,-137.342,2021-04-26,140.75,1,TRUE,TRUE,5905371
124,620,-55.216,-135.252,2021-06-15,241.5500030517578,1,TRUE,TRUE,5905371
127,420,-55.434,-127.405,2021-07-15,281.44000244140625,0,TRUE,TRUE,5905371
150,660,-54.192,-98.205,2022-03-04,111.19000244140625,0,TRUE,TRUE,5905371
28,220,-51.651,141.696,2018-10-25,151.86000061035156,0,TRUE,TRUE,5905372
33,220,-55.116,149.514,2018-12-14,29.18000030517578,NA,TRUE,TRUE,5905372
55,380,-61.156,173.094,2019-07-24,221.489990234375,1,TRUE,TRUE,5905372
64,500,-62.139,-178.874,2019-10-22,382.08001708984375,0,TRUE,TRUE,5905372
71,420,-61.36,-174.789,2019-12-31,47,0,TRUE,TRUE,5905372
97,220,-58.324,-153.61,2020-09-18,211.30999755859375,1,TRUE,TRUE,5905372
97,300,-58.324,-153.61,2020-09-18,211.30999755859375,0,TRUE,TRUE,5905372
104,300,-57.331,-148.728,2020-11-28,10.379999160766602,1,TRUE,TRUE,5905372
114,300,-58.193,-136.914,2021-03-08,87.54999542236328,0,TRUE,TRUE,5905372
64,540,-60.198,170.956,2019-10-23,401.5099792480469,1,TRUE,TRUE,5905373
72,220,-60.549,174.532,2020-01-12,52.540000915527344,0,TRUE,TRUE,5905373
90,380,-57.811,-173.12,2020-07-11,251.99000549316406,1,TRUE,TRUE,5905373
96,420,-55.887,-171.808,2020-09-09,311.7200012207031,1,TRUE,TRUE,5905373
105,260,-55.692,-171.969,2020-12-09,5.809999942779541,0,TRUE,TRUE,5905373
108,460,-55.616,-168.816,2021-01-08,26.68000030517578,0,TRUE,TRUE,5905373
111,420,-56.257,-168.246,2021-02-07,52.96000289916992,NA,TRUE,TRUE,5905373
119,220,-56.301,-164.413,2021-04-29,101.79999542236328,1,TRUE,TRUE,5905373
121,420,-55.346,-165.141,2021-05-19,141.5699920654297,0,TRUE,TRUE,5905373
123,420,-53.921,-163.074,2021-06-08,160.94998168945312,1,TRUE,TRUE,5905373
125,420,-54.128,-162.698,2021-06-28,231.22000122070312,0,TRUE,TRUE,5905373
126,420,-53.408,-163.167,2021-07-08,232.04000854492188,0,TRUE,TRUE,5905373
140,380,-53.036,-151.201,2021-11-27,101.44999694824219,0,TRUE,TRUE,5905373
140,420,-53.036,-151.201,2021-11-27,101.44999694824219,0,TRUE,TRUE,5905373
142,340,-53.524,-149.596,2021-12-17,59.53000259399414,0,TRUE,TRUE,5905373
143,540,-52.817,-148.609,2021-12-27,76.44999694824219,0,TRUE,TRUE,5905373
149,420,-54.198,-147.617,2022-02-26,86.5,0,TRUE,TRUE,5905373
149,460,-54.198,-147.617,2022-02-26,86.5,0,TRUE,TRUE,5905373
153,420,-55.554,-142.71,2022-04-07,181.30999755859375,0,TRUE,TRUE,5905373
31,420,-64.26474751580042,141.3461101364666,2018-11-26,70.57999420166016,0,TRUE,TRUE,5905374
31,460,-64.26474751580042,141.3461101364666,2018-11-26,70.57999420166016,0,TRUE,TRUE,5905374
82,500,-61.561,157.726,2020-04-25,72.339996337890625,0,TRUE,TRUE,5905375
17,420,-58.09,165.875,2018-07-02,201.80999755859375,1,TRUE,TRUE,5905376
18,500,-57.703,168.763,2018-07-12,241.97000122070312,0,TRUE,TRUE,5905376
18,660,-57.703,168.763,2018-07-12,241.97000122070312,1,TRUE,TRUE,5905376
37,500,-54.805,-178.658,2019-01-19,75.44999694824219,0,TRUE,TRUE,5905376
68,500,-53.497,-176.807,2019-11-27,89.16999816894531,0,TRUE,TRUE,5905376
87,500,-53.035,-162.503,2020-06-05,121.73999786376953,0,TRUE,TRUE,5905376
43,420,-58.884,166.097,2019-04-05,121.38999938964844,1,TRUE,TRUE,5905377
44,380,-59.097,168.364,2019-04-15,171.57000732421875,0,TRUE,TRUE,5905377
113,220,-60.383,-163.827,2021-03-10,70.75999450683594,1,TRUE,TRUE,5905377
137,420,-56.303,-154.601,2021-11-08,181.8000030517578,1,TRUE,TRUE,5905377
138,660,-55.802,-154.072,2021-11-18,551.22998046875,0,TRUE,TRUE,5905377
140,460,-55.341,-150.507,2021-12-08,230.24000549316406,1,TRUE,TRUE,5905377
140,500,-55.341,-150.507,2021-12-08,230.24000549316406,0,TRUE,TRUE,5905377
141,660,-54.817,-148.829,2021-12-18,92.07000732421875,1,TRUE,TRUE,5905377
141,700,-54.817,-148.829,2021-12-18,92.07000732421875,0,TRUE,TRUE,5905377
143,620,-54.777,-141.672,2022-01-07,111.36000061035156,0,TRUE,TRUE,5905377
144,500,-53.452,-143.22,2022-01-17,48.54999923706055,0,TRUE,TRUE,5905377
144,540,-53.452,-143.22,2022-01-17,48.54999923706055,0,TRUE,TRUE,5905377
144,700,-53.452,-143.22,2022-01-17,48.54999923706055,0,TRUE,TRUE,5905377
146,420,-53.061,-142.547,2022-02-07,68.05999755859375,0,TRUE,TRUE,5905377
146,620,-53.061,-142.547,2022-02-07,68.05999755859375,0,TRUE,TRUE,5905377
146,660,-53.061,-142.547,2022-02-07,68.05999755859375,0,TRUE,TRUE,5905377
8,340,-64.553,143.715,2018-04-23,57.08000183105469,0,TRUE,TRUE,5905378
150,420,-67.931,160.034,2022-04-26,58.57999801635742,0,TRUE,TRUE,5905638
172,420,-65.695,150.89,2022-12-02,54.39999771118164,0,TRUE,TRUE,5905638
76,420,-38.389,-47.016,2020-11-12,3.8500001430511475,1,TRUE,TRUE,5905982
99,620,-36.286,-45.961,2021-07-02,151.4499969482422,0,TRUE,TRUE,5905982
111,220,-57.447,-21.279,2022-02-04,96.5999984741211,1,TRUE,TRUE,5905991
25,500,-71.992,-24.84,2019-09-04,87.1500015258789,1,TRUE,TRUE,5905993
34,220,-66.89349617755475,-18.420953202416968,2019-12-05,22.28999900817871,0,TRUE,TRUE,5905995
36,260,-66.94515734823864,-18.803591485985805,2019-12-25,8.280000686645508,0,TRUE,TRUE,5905995
37,220,-66.971,-18.995,2020-01-04,8.300000190734863,0,TRUE,TRUE,5905995
39,220,-67.226,-18.839,2020-01-24,27.100000381469727,0,TRUE,TRUE,5905995
34,220,-51.07,20.183,2019-11-18,72.38999938964844,1,TRUE,TRUE,5905996
38,220,-49.818,21.846,2019-12-28,199.9199981689453,1,TRUE,TRUE,5905996
72,220,-50.004,46.534,2020-12-03,32.560001373291016,1,TRUE,TRUE,5905996
75,220,-51.094,45.92,2021-01-02,116.12999725341797,NA,TRUE,TRUE,5905996
92,340,-52.224,52.519,2021-06-21,178.25999450683594,1,TRUE,TRUE,5905996
109,260,-48.96,47.49,2021-12-09,120.06999969482422,1,TRUE,TRUE,5905996
114,420,-46.675,48.746,2022-01-28,56.029998779296875,NA,TRUE,TRUE,5905996
115,300,-47.195,49.656,2022-02-07,61.849998474121094,0,TRUE,TRUE,5905996
118,260,-47.335,51.63,2022-03-09,83.94000244140625,0,TRUE,TRUE,5905996
128,340,-46.744,56.519,2022-06-17,130.38999938964844,0,TRUE,TRUE,5905996
129,220,-46.441,55.54,2022-06-27,112.37999725341797,0,TRUE,TRUE,5905996
84,260,-64.413,126.64,2021-04-09,54.02000045776367,0,TRUE,TRUE,5905998
88,460,-64.284,126.084,2021-05-19,77.160003662109375,0,TRUE,TRUE,5905998
96,620,-64.02,122.986,2021-08-08,112,0,TRUE,TRUE,5905998
45,460,-63.889,97.112,2020-03-16,8.550000190734863,0,TRUE,TRUE,5906000
48,340,-63.919,97.312,2020-04-15,54.13999938964844,0,TRUE,TRUE,5906000
55,420,-63.992,94.332,2020-06-24,271.8500061035156,0,TRUE,TRUE,5906000
55,460,-63.992,94.332,2020-06-24,271.8500061035156,0,TRUE,TRUE,5906000
65,420,-64.097,90.084,2020-10-02,341.2200012207031,1,TRUE,TRUE,5906000
65,460,-64.097,90.084,2020-10-02,341.2200012207031,0,TRUE,TRUE,5906000
65,660,-64.097,90.084,2020-10-02,341.2200012207031,0,TRUE,TRUE,5906000
71,380,-64.16,87.533,2020-12-01,22.240001678466797,1,TRUE,TRUE,5906000
71,460,-64.16,87.533,2020-12-01,22.240001678466797,0,TRUE,TRUE,5906000
73,420,-64.141,86.63,2020-12-21,56.5099983215332,1,TRUE,TRUE,5906000
79,420,-63.959,83.754,2021-02-19,21.305999755859375,0,TRUE,TRUE,5906000
80,380,-63.928,83.265,2021-03-01,12.279999732971191,0,TRUE,TRUE,5906000
82,420,-64.014,83.562,2021-03-22,42.029998779296875,0,TRUE,TRUE,5906000
83,420,-64.093,83.181,2021-04-01,46.18000030517578,0,TRUE,TRUE,5906000
84,460,-63.42,85.135,2021-04-11,71.80999755859375,0,TRUE,TRUE,5906000
84,500,-63.42,85.135,2021-04-11,71.80999755859375,0,TRUE,TRUE,5906000
84,540,-63.42,85.135,2021-04-11,71.80999755859375,0,TRUE,TRUE,5906000
85,500,-62.814,86.412,2021-04-21,52.040000915527344,0,TRUE,TRUE,5906000
87,380,-61.876,85.48,2021-05-11,70.81999969482422,0,TRUE,TRUE,5906000
17,420,-57.013,-42.827,2019-08-11,191.97999572753906,0,TRUE,TRUE,5906003
30,220,-57.231,-34.533,2019-12-19,52.32999801635742,0,TRUE,TRUE,5906003
53,220,52.159,-139.626,2022-11-09,82.56999969482422,1,TRUE,TRUE,5906026
81,460,51.7096,-140.5311,2023-08-17,32.38999938964844,1,TRUE,TRUE,5906026
142,500,-48.967,88.328,2023-02-07,35.73999786376953,0,TRUE,TRUE,5906030
145,500,-47.625,92.689,2023-03-10,72.16999816894531,0,TRUE,TRUE,5906030
15,460,-46.508,35.864,2019-09-25,181.72000122070312,0,TRUE,TRUE,5906032
79,420,-45.846,77.471,2021-07-02,170.79000854492188,0,TRUE,TRUE,5906032
85,620,-46.667,83.038,2021-09-01,281.739990234375,0,TRUE,TRUE,5906032
94,660,-46.645,94.093,2021-12-01,341.3399963378906,0,TRUE,TRUE,5906032
100,460,-48.655,96.159,2022-01-31,77.83000183105469,1,TRUE,TRUE,5906032
100,620,-48.655,96.159,2022-01-31,77.83000183105469,0,TRUE,TRUE,5906032
102,660,-47.965,96.687,2022-02-20,71.75,0,TRUE,TRUE,5906032
112,660,-46.655,99.029,2022-06-01,180.8000030517578,0,TRUE,TRUE,5906032
131,460,-47.936,123.803,2022-12-10,77.45000457763672,1,TRUE,TRUE,5906032
3,220,-65.639,28.516,2019-05-09,69.58000183105469,0,TRUE,TRUE,5906033
78,420,-65.97135491227993,14.52447681743925,2021-05-31,62.25,NA,TRUE,TRUE,5906033
141,460,-65.845,13.645,2023-02-24,47.2400016784668,0,TRUE,TRUE,5906033
14,500,-38.872,21.484,2019-09-17,252,0,TRUE,TRUE,5906035
33,500,-38.374,25.887,2020-03-24,80,NA,TRUE,TRUE,5906035
38,220,-38.291,27.64,2020-05-14,111.87000274658203,1,TRUE,TRUE,5906035
38,420,-38.291,27.64,2020-05-14,111.87000274658203,0,TRUE,TRUE,5906035
51,380,-35.717,30.008,2020-09-21,203.97000122070312,1,TRUE,TRUE,5906035
71,260,-37.495,25.706,2021-04-10,50.0099983215332,1,TRUE,TRUE,5906035
73,300,-38.633,29.886,2021-04-30,73.93000030517578,1,TRUE,TRUE,5906035
83,700,-39.79,38.904,2021-08-08,43.86000061035156,NA,TRUE,TRUE,5906035
84,340,-39.86,39.316,2021-08-18,129.9600067138672,0,TRUE,TRUE,5906035
104,580,-39.985,39.099,2022-03-07,47.91999816894531,0,TRUE,TRUE,5906035
123,540,-45.566,60.968,2022-09-13,168.22000122070312,NA,TRUE,TRUE,5906035
126,300,-45.16,68.229,2022-10-13,133.9199981689453,0,TRUE,TRUE,5906035
128,420,-44.603,74.427,2022-11-02,94.0199966430664,0,TRUE,TRUE,5906035
128,460,-44.603,74.427,2022-11-02,94.0199966430664,0,TRUE,TRUE,5906035
134,460,-47.207,81.694,2023-01-01,44.04999923706055,0,TRUE,TRUE,5906035
142,340,-45.704,86.9833,2023-03-23,59.970001220703125,NA,TRUE,TRUE,5906035
143,380,-45.6089,86.4737,2023-04-02,64.13999938964844,NA,TRUE,TRUE,5906035
9,500,-36.623,25.238,2019-07-28,50.04999923706055,0,TRUE,TRUE,5906036
12,500,-37.79,27.698,2019-08-27,109.86000061035156,0,TRUE,TRUE,5906036
1,300,-30.138,55.198,2020-01-01,47.02000045776367,1,TRUE,TRUE,5906204
6,220,-47.911,56.932,2020-03-04,87.25999450683594,0,TRUE,TRUE,5906206
47,620,-48.168,77.166,2021-04-28,96.81999969482422,0,TRUE,TRUE,5906206
64,500,-46.836,91.378,2021-10-20,331.75,0,TRUE,TRUE,5906206
65,460,-47.136,93.097,2021-10-30,301.7900085449219,0,TRUE,TRUE,5906206
66,500,-48.323,93.726,2021-11-09,351.8399963378906,0,TRUE,TRUE,5906206
77,460,-47.612,100.848,2022-03-03,67.25,0,TRUE,TRUE,5906206
83,380,-47.536,105.028,2022-05-04,111.72999572753906,0,TRUE,TRUE,5906206
97,460,-50.253,120.118,2022-09-25,191.47999572753906,1,TRUE,TRUE,5906206
91,460,-47.777,94.215,2022-07-28,242.27000427246094,0,TRUE,TRUE,5906207
103,220,-47.954,99.524,2022-11-28,80.62000274658203,1,TRUE,TRUE,5906207
106,220,-48.702,104.458,2022-12-29,91.97999572753906,1,TRUE,TRUE,5906207
108,460,-49.392,106.919,2023-01-18,67.220001220703125,0,TRUE,TRUE,5906207
116,460,-50.343,119.05,2023-04-10,102.08000183105469,0,TRUE,TRUE,5906207
131,420,-54.213,131.424,2023-09-11,381.91998291015625,0,TRUE,TRUE,5906207
15,620,-39.388,60.787,2020-05-31,121.69000244140625,0,TRUE,TRUE,5906208
44,500,-42.894,71.994,2021-03-24,91.84000396728516,1,TRUE,TRUE,5906208
44,540,-42.894,71.994,2021-03-24,91.84000396728516,1,TRUE,TRUE,5906208
45,540,-43.535,70.96,2021-04-03,111.81999969482422,0,TRUE,TRUE,5906208
48,660,-44.393,74.436,2021-05-04,161.25,0,TRUE,TRUE,5906208
49,700,-43.784,74.762,2021-05-14,151.91000366210938,0,TRUE,TRUE,5906208
50,660,-42.657,74.54,2021-05-25,141.8800048828125,1,TRUE,TRUE,5906208
51,620,-42.872,73.446,2021-06-04,151.3400115966797,1,TRUE,TRUE,5906208
54,620,-41.915,73.084,2021-07-05,171.87998962402344,1,TRUE,TRUE,5906208
54,660,-41.915,73.084,2021-07-05,171.87998962402344,0,TRUE,TRUE,5906208
78,540,-39.422,72.458,2022-03-08,56.8900032043457,0,TRUE,TRUE,5906208
107,460,-40.497,68.36,2022-12-31,7.900000095367432,1,TRUE,TRUE,5906208
110,420,-39.526,71.152,2023-01-30,27.09000015258789,1,TRUE,TRUE,5906208
143,460,-41.307,75.049,2024-01-04,56.8800048828125,1,TRUE,TRUE,5906208
46,500,-46.529,86.315,2021-04-16,96.58000183105469,0,TRUE,TRUE,5906209
49,660,-47.619,90.373,2021-05-16,162.00999450683594,0,TRUE,TRUE,5906209
52,460,-46.909,92.124,2021-06-16,181.94000244140625,0,TRUE,TRUE,5906209
62,420,-44.975,97.992,2021-09-26,341.55999755859375,0,TRUE,TRUE,5906209
73,460,-45.161,117.262,2022-01-17,91.83000183105469,0,TRUE,TRUE,5906209
107,460,-46.373,118.978,2023-01-01,86.82999420166016,0,TRUE,TRUE,5906209
107,500,-46.373,118.978,2023-01-01,86.82999420166016,0,TRUE,TRUE,5906209
108,460,-47.456,120.405,2023-01-11,92.06999969482422,1,TRUE,TRUE,5906209
110,460,-47.817,124.657,2023-02-01,112.22999572753906,1,TRUE,TRUE,5906209
110,660,-47.817,124.657,2023-02-01,112.22999572753906,0,TRUE,TRUE,5906209
116,540,-50.455,134.644,2023-04-03,102.0999984741211,0,TRUE,TRUE,5906209
2,500,-60.681,-89.666,2019-12-21,12.369999885559082,0,TRUE,TRUE,5906212
3,380,-59.577,-90.715,2019-12-31,12.180000305175781,0,TRUE,TRUE,5906212
4,420,-58.965,-89.993,2020-01-10,67.13999938964844,0,TRUE,TRUE,5906212
4,460,-58.965,-89.993,2020-01-10,67.13999938964844,0,TRUE,TRUE,5906212
5,420,-59.448,-88.537,2020-01-21,82.30000305175781,0,TRUE,TRUE,5906212
5,620,-59.448,-88.537,2020-01-21,82.30000305175781,0,TRUE,TRUE,5906212
10,260,-59.509,-88.697,2020-03-12,87.06000518798828,0,TRUE,TRUE,5906212
14,300,-59.132,-89.856,2020-04-22,121.95999908447266,0,TRUE,TRUE,5906212
18,420,-60.309,-86.938,2020-06-02,132.36000061035156,1,TRUE,TRUE,5906212
22,420,-60.038,-84.859,2020-07-14,151.4099884033203,1,TRUE,TRUE,5906212
23,540,-59.924,-84.82,2020-07-24,201.61000061035156,1,TRUE,TRUE,5906212
26,460,-59.509,-83.381,2020-08-24,252.0500030517578,1,TRUE,TRUE,5906212
26,500,-59.509,-83.381,2020-08-24,252.0500030517578,1,TRUE,TRUE,5906212
67,620,-54.93525999861746,-56.16794403941367,2021-10-18,111.88999938964844,0,TRUE,TRUE,5906213
67,660,-54.93525999861746,-56.16794403941367,2021-10-18,111.88999938964844,0,TRUE,TRUE,5906213
68,420,-54.15,-51.077,2021-10-28,331.67999267578125,0,TRUE,TRUE,5906213
68,460,-54.15,-51.077,2021-10-28,331.67999267578125,0,TRUE,TRUE,5906213
85,420,-43.828,-53.592,2022-04-22,66.80999755859375,0,TRUE,TRUE,5906213
93,300,-41.543,-48.138,2022-07-14,26.920000076293945,0,TRUE,TRUE,5906213
120,380,-38.874,-35.606,2023-04-21,76.80000305175781,0,TRUE,TRUE,5906213
120,420,-38.874,-35.606,2023-04-21,76.80000305175781,0,TRUE,TRUE,5906213
14,500,-37.655,116.134,2020-07-27,181.89999389648438,0,TRUE,TRUE,5906218
63,500,-43.599,112.122,2021-11-15,26.68000030517578,1,TRUE,TRUE,5906219
69,620,-43.218,112.662,2022-01-16,96.67000579833984,0,TRUE,TRUE,5906219
29,420,-50.178,88.265,2020-11-05,219.88999938964844,1,TRUE,TRUE,5906220
31,420,-49.416,88.079,2020-11-25,121.61000061035156,0,TRUE,TRUE,5906220
36,380,-49.786,96.257,2021-01-16,182.1999969482422,1,TRUE,TRUE,5906220
38,460,-51.525,99.298,2021-02-06,112.0999984741211,1,TRUE,TRUE,5906220
56,260,-49.116,102.314,2021-08-10,171.4499969482422,1,TRUE,TRUE,5906220
62,420,-49.62,101.406,2021-10-11,201.90000915527344,1,TRUE,TRUE,5906220
77,260,-50.412,109.069,2022-03-15,76.98999786376953,0,TRUE,TRUE,5906220
31,220,-60.319,-53.778,2020-12-05,101.94000244140625,1,TRUE,TRUE,5906226
52,460,-57.412,-46.931,2021-07-11,87.37999725341797,0,TRUE,TRUE,5906226
52,540,-57.412,-46.931,2021-07-11,87.37999725341797,0,TRUE,TRUE,5906226
60,660,-57.013,-43.054,2021-10-02,131.88999938964844,0,TRUE,TRUE,5906226
60,700,-57.013,-43.054,2021-10-02,131.88999938964844,0,TRUE,TRUE,5906226
66,540,-58.204,-40.56,2021-12-03,122.10000610351562,0,TRUE,TRUE,5906226
66,620,-58.204,-40.56,2021-12-03,122.10000610351562,0,TRUE,TRUE,5906226
67,420,-58.374,-39.024,2021-12-14,111.8499984741211,0,TRUE,TRUE,5906226
97,460,-54.419,-21.654,2022-10-23,121.72999572753906,0,TRUE,TRUE,5906226
98,500,-54.626,-21.043,2022-11-02,111.76000213623047,0,TRUE,TRUE,5906226
61,620,-61.747,-59.746,2021-10-12,77.1500015258789,0,TRUE,TRUE,5906227
61,660,-61.747,-59.746,2021-10-12,77.1500015258789,0,TRUE,TRUE,5906227
67,540,-61.747,-59.989,2021-12-13,71.67000579833984,0,TRUE,TRUE,5906227
68,700,-61.382,-57.98,2021-12-23,131.8199920654297,0,TRUE,TRUE,5906227
69,500,-60.917,-56.18,2022-01-03,5.309999942779541,0,TRUE,TRUE,5906227
70,220,-60.046,-55.3,2022-01-13,57.150001525878906,1,TRUE,TRUE,5906227
70,420,-60.046,-55.3,2022-01-13,57.150001525878906,0,TRUE,TRUE,5906227
72,460,-59.48,-52.802,2022-02-02,96.88999938964844,0,TRUE,TRUE,5906227
88,340,-58.592,-43.251,2022-07-18,8.0600004196167,0,TRUE,TRUE,5906227
40,220,35.882,-123.03,2020-08-01,20.509998321533203,0,TRUE,TRUE,5906243
40,340,35.882,-123.03,2020-08-01,20.509998321533203,0,TRUE,TRUE,5906243
111,420,-31.986,-24.565,2023-04-29,71.6500015258789,0,TRUE,TRUE,5906244
28,700,-58.2515,-52.5826,2023-08-17,142.02000427246094,0,TRUE,TRUE,5906248
29,660,-58.0843,-50.7351,2023-08-28,151.8400115966797,0,TRUE,TRUE,5906248
34,460,-57.2529,-45.064,2023-10-19,151.47999572753906,0,TRUE,TRUE,5906248
53,420,-54.011,-34.892,2024-05-04,86.91999816894531,0,TRUE,TRUE,5906248
55,260,-39.442,6.842,2021-10-03,191.9499969482422,1,TRUE,TRUE,5906249
121,620,-37.686,14.93,2023-08-14,151.94000244140625,0,TRUE,TRUE,5906249
126,620,-36.258,15.688,2023-10-04,161.61000061035156,0,TRUE,TRUE,5906249
45,260,46.843,-126.865,2021-07-11,26.940000534057617,1,TRUE,TRUE,5906293
37,380,44.273,-125.435,2021-11-17,66.94000244140625,1,TRUE,TRUE,5906296
42,260,38.252,-133.21,2022-07-11,7.600000381469727,1,TRUE,TRUE,5906297
15,260,-32.481,-86.683,2021-03-16,46.060001373291016,1,TRUE,TRUE,5906305
45,460,-31.032,-82.606,2022-01-10,52.11000061035156,0,TRUE,TRUE,5906305
55,220,-31.881,-81.463,2022-04-20,54.040000915527344,1,TRUE,TRUE,5906305
55,460,-31.881,-81.463,2022-04-20,54.040000915527344,0,TRUE,TRUE,5906305
56,220,-31.805,-81.434,2022-04-30,67.88999938964844,1,TRUE,TRUE,5906305
56,460,-31.805,-81.434,2022-04-30,67.88999938964844,0,TRUE,TRUE,5906305
57,220,-31.702,-81.43,2022-05-10,59.88999938964844,1,TRUE,TRUE,5906305
62,260,-31.179,-81.776,2022-06-28,82.05000305175781,1,TRUE,TRUE,5906305
105,220,-31.746,-81.1525,2023-09-01,124.16000366210938,NA,TRUE,TRUE,5906305
106,220,-31.8169,-81.0264,2023-09-11,134.05999755859375,1,TRUE,TRUE,5906305
106,260,-31.8169,-81.0264,2023-09-11,134.05999755859375,1,TRUE,TRUE,5906305
108,260,-31.6423,-80.733,2023-10-01,112.08000183105469,1,TRUE,TRUE,5906305
111,340,-31.5307,-80.8322,2023-10-31,108.06999969482422,0,TRUE,TRUE,5906305
112,260,-31.7085,-80.9127,2023-11-10,110.06000518798828,NA,TRUE,TRUE,5906305
116,220,-32.7267,-80.5368,2023-12-20,105.9800033569336,1,TRUE,TRUE,5906305
125,220,-31.3004,-79.6037,2024-03-19,60.2400016784668,1,TRUE,TRUE,5906305
134,220,-29.4121,-79.3665,2024-06-17,94,1,TRUE,TRUE,5906305
135,220,-29.5453,-79.3396,2024-06-27,103.94000244140625,1,TRUE,TRUE,5906305
11,340,-43.508,-79.82,2021-02-08,46.15999984741211,0,TRUE,TRUE,5906308
31,220,-42.849,-79.656,2021-08-31,110.18000030517578,NA,TRUE,TRUE,5906308
35,220,-42.607,-80.315,2021-10-11,144.22999572753906,NA,TRUE,TRUE,5906308
35,380,-42.607,-80.315,2021-10-11,144.22999572753906,NA,TRUE,TRUE,5906308
36,260,-42.545,-80.594,2021-10-21,188.1699981689453,NA,TRUE,TRUE,5906308
37,300,-42.492,-80.934,2021-10-31,152.16000366210938,1,TRUE,TRUE,5906308
38,340,-42.551,-81.358,2021-11-11,160.17999267578125,1,TRUE,TRUE,5906308
59,300,-41.862,-79.336,2022-06-14,106.86000061035156,1,TRUE,TRUE,5906308
60,300,-41.732,-79.106,2022-06-25,118,0,TRUE,TRUE,5906308
87,380,-40.0447,-80.1383,2023-03-29,52.09000015258789,0,TRUE,TRUE,5906308
98,340,-38.7088,-78.6409,2023-07-20,103.86000061035156,NA,TRUE,TRUE,5906308
101,380,-39.579,-78.6876,2023-08-20,96.33000183105469,0,TRUE,TRUE,5906308
103,220,-39.8511,-78.9109,2023-09-10,112.3499984741211,1,TRUE,TRUE,5906308
110,340,-40.3518,-78.9472,2023-11-21,80.05999755859375,1,TRUE,TRUE,5906308
118,220,-38.4954,-78.0645,2024-02-11,24.059999465942383,1,TRUE,TRUE,5906308
123,220,-37.5896,-77.0337,2024-04-02,47.94000244140625,NA,TRUE,TRUE,5906308
123,380,-37.5896,-77.0337,2024-04-02,47.94000244140625,NA,TRUE,TRUE,5906308
126,420,-36.8588,-76.9009,2024-05-03,62.09000015258789,0,TRUE,TRUE,5906308
131,260,-36.6821,-76.5736,2024-06-24,82.339996337890625,1,TRUE,TRUE,5906308
131,420,-36.6821,-76.5736,2024-06-24,82.339996337890625,0,TRUE,TRUE,5906308
8,260,-41.899,-149.871,2021-03-24,63.939998626708984,NA,TRUE,TRUE,5906310
20,220,-39.752,-150.929,2021-07-22,134.3300018310547,1,TRUE,TRUE,5906310
84,220,-35.9596,-151.4344,2023-04-23,65.964996337890625,1,TRUE,TRUE,5906310
93,220,-33.2825,-151.3109,2023-07-22,134.1300048828125,1,TRUE,TRUE,5906310
124,220,-48.0828,-150.0536,2024-05-30,122.0999984741211,1,TRUE,TRUE,5906311
32,700,-59.5158,-48.0653,2023-09-28,52.529998779296875,0,TRUE,TRUE,5906312
33,420,-59.3721,-48.3529,2023-10-08,112.55999755859375,0,TRUE,TRUE,5906312
35,260,-58.8069,-48.5585,2023-10-29,101.93000030517578,1,TRUE,TRUE,5906312
44,420,-56.5338,-41.9683,2024-01-29,62.439998626708984,0,TRUE,TRUE,5906312
44,460,-56.5338,-41.9683,2024-01-29,62.439998626708984,0,TRUE,TRUE,5906312
14,380,-63.1595,-98.383,2023-04-06,152.00999450683594,NA,TRUE,TRUE,5906314
20,460,-63.2215,-100.9592,2023-06-07,191.4499969482422,0,TRUE,TRUE,5906314
25,420,-60.979,-96.6814,2023-07-28,321.7799987792969,1,TRUE,TRUE,5906314
29,420,-60.213,-97.2958,2023-09-07,32.400001525878906,0,TRUE,TRUE,5906314
34,540,-59.7846,-96.7899,2023-10-29,199.5399932861328,0,TRUE,TRUE,5906314
45,300,-62.9145,-99.1411,2024-02-19,82.20000457763672,1,TRUE,TRUE,5906314
52,380,-60.6661,-93.9085,2024-05-01,142.13999938964844,1,TRUE,TRUE,5906314
58,340,-62.0072,-85.0206,2024-07-02,171.6699981689453,1,TRUE,TRUE,5906314
58,380,-62.0072,-85.0206,2024-07-02,171.6699981689453,1,TRUE,TRUE,5906314
59,420,-61.6485,-83.1865,2024-07-13,181.52000427246094,0,TRUE,TRUE,5906314
61,420,-61.5089,-81.6804,2024-08-02,192.4099884033203,0,TRUE,TRUE,5906314
10,540,-51.609,-136.727,2021-04-19,112.1500015258789,0,TRUE,TRUE,5906316
